timestamp,external_temperature,boiler_in_pipe_temperature,boiler_out_pipe_temperature,hw_cylinder_in_temp,HUB_BUTTON_,humidity_sensor_1,boiler_heat_request_heating_z1,ELECTRIC_PULSE_METER_1_ENERGY,ELECTRIC_PULSE_METER_4_ENERGY,BINARY_SENSOR_6_ENERGY,temperature_sensor_2,heat_pump_energy_consumption,temperature_sensor_1,display_backlight,local_ext_temp,BINARY_SENSOR_1_ENERGY,HUB_BUTTON_ENERGY,hw_cylinder_out_temp,z1_in_occup,display_button_press,z1_aslp_occup,z1_out_occup,zone_1_temperature,setpoint_z1_temp,display_spurious_touch,WATER_PULSE_METER_1
2014-02-02 07:19,4.9340548237715813,44.0,48.560000000000002,38.243150497207594,0.0,94.290000000000006,0.0,23301.744605663414,1.1541537259885337,981.0,25.620000000000001,31509.47446056634,45.613627320554563,1.0,4.7465891105405893,24.0,0.0,37.869999999999997,282.0,302680532.10995412,282.0,282.0,19.809999999999999,18.131112694377457,302679831.92082709,66528.227325311658
2014-02-02 07:34,4.8396637670704861,44.310000000000002,48.93,38.310000000000002,0.0,94.290000000000006,0.0,23797.796211790988,1.1723861915957203,981.0,25.68,31559.079621179098,45.956360036510162,1.0,4.5163389528761817,24.0,0.0,37.93,282.0,302683856.19319558,282.0,282.0,19.809999999999999,18.315325766814734,302683154.91148847,67817.624102747708
2014-02-02 07:49,4.7648137671947079,44.619999999999997,49.348163042424204,38.369999999999997,0.0,94.290000000000006,0.0,24300.004994152707,1.1906186572029067,981.0,25.809999999999999,31609.300499415269,46.301551768804636,1.0,4.4140396193770322,24.0,0.0,37.93,282.0,302687180.27643704,282.0,282.0,19.811281973109555,18.499538839252011,302686477.90214986,69132.843280006768
2014-02-02 08:04,4.6899637673189298,43.556230561407993,44.035837123341459,38.520965901159769,0.0,94.290000000000006,0.0,24572.203995108455,1.2088511228100931,981.0,25.870000000000001,31636.520399510846,45.803679685300587,1.0,4.417929471514535,24.0,0.0,38.0,282.0,302690504.35967851,282.0,282.0,19.870000000000001,18.683751911689292,302689800.89281124,69917.0
2014-02-02 08:19,4.6151137674431517,42.369999999999997,46.373924309156543,38.510070129501756,0.0,94.290000000000006,0.0,24997.570561226083,1.2270835884172795,981.0,25.809999999999999,31679.057056122609,44.060000000000002,1.0,4.4043231927324769,24.0,0.0,37.93,282.0,302693828.44291997,282.0,282.0,19.928043506992889,18.867964984126569,302693123.88347268,71001.432510827915
2014-02-02 08:34,4.7398236384812469,42.68,47.060000000000002,38.369999999999997,0.0,94.290000000000006,0.0,25424.910403760539,1.2453160540244661,981.0,25.75,31721.791040376051,44.328379113228912,1.0,4.5369579675609621,24.0,0.0,37.93,282.0,302697152.52616149,282.0,282.0,19.93,18.965815172365641,302696446.87413406,72188.131691550443
2014-02-02 08:49,4.9150238293328581,43.25,47.7288310446677,38.322211262098286,0.0,94.290000000000006,0.0,25872.088523946935,1.2635485196316525,981.0,25.75,31766.508852394694,44.857332600791466,1.0,4.5910837202028976,24.0,0.0,37.93,282.0,302700476.60940295,282.0,282.0,19.997489044392875,18.845126657998339,302699769.86479545,73428.827229536997
2014-02-02 09:04,5.0902240201844684,43.77395247448473,48.341949899650935,38.369999999999997,0.0,94.290000000000006,0.0,26346.22299349328,1.2817809852388389,981.0,25.793413288057057,31813.922299349328,45.386255775285576,1.0,4.7989792948063918,24.0,0.0,37.93,282.0,302703800.69264442,282.0,282.0,20.027512807832753,18.724438143631037,302703092.85545683,74702.913501566538
2014-02-02 09:19,5.2654242110360796,44.263858435807769,48.869999999999997,38.5,0.0,94.290000000000006,0.0,26838.268483309206,1.3000134508460253,981.0,25.870000000000001,31863.126848330921,45.915200148913343,1.0,4.9273426124204187,24.0,0.0,38.060000000000002,282.0,302707124.77588588,282.0,282.0,20.059999999999999,18.603749629263735,302706415.84611821,76013.69122874306
2014-02-02 09:34,5.4980086884702395,44.684536092754009,49.321944465807753,38.560000000000002,0.0,94.290000000000006,0.0,27343.302858877829,1.3182459164532119,981.0,25.93,31913.630285887783,46.38410245957671,1.0,5.0027632366368202,24.0,0.0,38.060000000000002,282.0,302710448.85912734,282.0,282.0,20.120000000000001,18.483061114896437,302709738.83677959,77332.230545466344
2014-02-02 09:49,5.7447024311250106,45.18,50.0,38.576468712229129,0.0,94.290000000000006,0.0,27866.15612491273,1.3364783820603983,981.0,26.059999999999999,31965.915612491273,46.853039414489452,1.0,5.1399999999999997,24.0,0.0,38.18,282.0,302713772.94236881,282.0,282.0,20.18,18.362372600529135,302713061.82744098,78687.79392737936
2014-02-02 10:04,5.9913961737797816,45.75,50.68,38.694466554846208,0.0,94.290000000000006,0.0,28404.998941365924,1.3547108476675847,981.0,26.120000000000001,32019.799894136591,47.455770452862424,1.0,5.4808178200795492,24.0,0.0,38.25,282.0,302717097.02561033,282.0,282.0,20.309999999999999,18.241684086161833,302716384.81810236,80083.928894776342
2014-02-02 10:19,6.2380899164345536,46.026463612899178,47.138894261879301,38.911380158149932,0.0,94.290000000000006,0.0,28840.0,1.3729433132747713,981.0,26.25,32063.299999999999,47.82968865783149,1.0,5.7434538086780638,24.0,0.0,38.369999999999997,282.0,302720421.10885179,282.0,282.0,20.309999999999999,18.120995571794531,302719707.80876374,81266.979369485081
2014-02-02 10:34,6.2999999999999998,43.25,47.341100410272539,39.060000000000002,0.0,94.290000000000006,0.0,29137.94867374358,1.3911757788819576,981.0,26.18,32093.094867374355,45.03882126402533,1.0,5.6620251676790749,24.0,0.0,38.369999999999997,282.0,302723745.19209325,282.0,282.0,20.395478821780422,18.000307057427229,302723030.79942513,81963.81972935384
2014-02-02 10:49,6.2999999999999998,43.810000000000002,48.409348935351638,38.95429807672604,0.0,94.290000000000006,0.0,29592.7426726343,1.409408244489144,981.0,26.18,32138.57426726343,45.387339338050253,1.0,5.8398598393411598,24.0,0.0,38.369999999999997,282.0,302727069.27533472,282.0,282.0,20.43,17.879618543059927,302726353.79008651,83212.255667307094
2014-02-02 11:04,6.2999999999999998,44.619999999999997,49.452437855709469,38.93,0.0,94.290000000000006,0.0,30070.534641863091,1.4276407100963304,981.0,26.18,32186.353464186308,46.265123782223469,1.0,6.1216869603554072,24.0,0.0,38.43,282.0,302730393.35857618,282.0,282.0,20.5,17.758930028692625,302729676.78074789,84520.919202506266
2014-02-02 11:19,6.2999999999999998,45.369999999999997,50.415260933735823,38.954652356895814,0.0,94.290000000000006,0.0,30578.258738108576,1.445873175703517,981.0,8.5403493837609386,32237.125873810855,47.060000000000002,1.0,6.1429567972981198,31.0,0.0,45.317384326697805,282.0,302733717.44181764,282.0,282.0,20.5,17.638241514325323,302732999.77140927,85902.003367357262
2014-02-02 11:34,6.461288437281774,45.495295592650088,50.494677709842961,39.054251540056178,0.0,94.290000000000006,0.0,31101.228996468435,1.4641056413107034,981.0,12.439565883723075,32289.422899646845,47.065249650752591,1.0,6.435193395944931,31.0,0.0,43.08530664204919,282.0,302737041.52505916,282.0,282.0,20.620000000000001,17.517552999958021,302736322.76207066,87336.942500504912
2014-02-02 11:49,6.6601383555955032,43.900560542974802,44.139388589608203,39.08539209856194,0.0,94.290000000000006,0.0,31327.70650221398,1.4823381069178898,981.0,8.9648146495839676,32312.070650221398,46.119902750252585,1.0,6.7000000000000002,35.378408485461833,0.0,45.596912732018303,282.0,302740365.60830063,282.0,282.0,20.68,17.396864485590719,302739645.75273204,87986.0
2014-02-02 12:04,6.8589882739092332,41.369999999999997,45.25,39.116549785374971,0.0,94.290000000000006,0.0,31760.293848291003,1.5005705725250762,981.0,10.28088295750841,32355.3293848291,42.90535143952296,1.0,6.8218685104971053,70.0,0.0,45.174776605123668,282.0,302743689.69154209,282.0,282.0,20.68,17.27617597122342,302742968.74339342,89226.121860601299
2014-02-02 12:19,7.0578381922229623,41.0,45.25,38.962314829454314,0.0,94.290000000000006,0.0,32165.39231351767,1.5188030381322628,981.0,12.779174326361808,32395.839231351769,41.310000000000002,1.0,6.8277211258616157,70.0,0.0,43.036246674545566,282.0,302747013.77478355,282.0,282.0,20.68,17.155487456856118,302746291.7340548,90487.758959330036
2014-02-02 12:34,7.1594428418764311,41.369999999999997,45.75,38.75,0.0,94.290000000000006,0.0,32580.15989358371,1.5370355037394492,981.0,15.0574116443552,32437.315989358369,41.870630707365805,1.0,7.1057664154263529,70.0,0.0,41.730203751549141,282.0,302750337.85802501,282.0,282.0,20.644258204163219,17.034798942488816,302749614.72471619,91752.157607698333
2014-02-02 12:49,7.23488062851498,42.060000000000002,46.619999999999997,38.59004258386949,0.0,94.290000000000006,0.0,33017.99682741287,1.5552679693466356,981.0,17.838968132429265,32481.099682741286,42.743822090426455,1.0,7.0549465902351649,70.0,0.0,40.742844658424424,282.0,302753661.94126654,282.0,282.0,20.68,16.914110428121514,302752937.71537757,93025.439246849011
2014-02-02 13:04,7.3103184151535281,42.68,47.18,38.560000000000002,0.0,94.290000000000006,0.0,33469.537293063011,1.573500434953822,981.0,20.015165468883737,32526.2537293063,43.616563638858047,1.0,6.9079574395318577,70.0,0.0,40.024548323473383,282.0,302756986.024508,282.0,282.0,20.68,16.793421913754212,302756260.70603895,94295.600598151985
2014-02-02 13:19,7.385756201792077,43.310000000000002,47.93,38.560000000000002,0.0,94.290000000000006,0.0,33936.67287030242,1.5917329005610086,981.0,21.629254383020712,32572.967287030242,44.428692106540446,1.0,7.4366347807875224,70.0,0.0,39.494492899855722,282.0,302760310.10774946,282.0,282.0,20.68,16.67273339938691,302759583.69670033,95579.979063909341
2014-02-02 13:34,7.6011391739863798,44.0,48.68,38.560000000000002,0.0,94.290000000000006,0.0,34424.142363363186,1.609965366168195,981.0,22.817176259485006,32621.71423633632,45.245154576650933,1.0,7.3336284516895942,70.0,0.0,39.08590951196927,282.0,302763634.19099092,282.0,282.0,20.75,16.552044885019608,302762906.68736172,96894.497940868518
2014-02-02 13:49,7.8490964403940158,44.702110845541299,49.586100790803918,38.5,0.0,94.290000000000006,0.0,34932.555311073455,1.6281978317753814,981.0,23.755765946084509,32672.555531107348,46.173329015359599,1.0,7.3710721478129262,70.0,0.0,38.866700748093344,282.0,302766958.27423239,282.0,282.0,20.75,16.431356370652306,302766229.6780231,98260.718840452304
2014-02-02 14:04,8.0970537068016526,45.377026566722691,50.572525492377927,38.584105905124147,0.0,94.290000000000006,0.0,35454.457380566673,1.646430297382568,981.0,24.550465720605484,32724.74573805667,46.934655970369036,1.0,7.7561877242544774,70.0,0.0,38.670817435558597,282.0,302770282.35747385,282.0,282.0,20.75,16.310667856285008,302769552.66868448,99655.317343144605
2014-02-02 14:19,8.3450109732092876,41.706697081354214,41.678130139669186,38.619999999999997,0.0,94.290000000000006,0.0,35471.0,1.6646627629897544,981.0,25.110398918625123,32726.400000000001,44.583615404093976,1.0,7.834381310931394,70.0,0.0,38.560000000000002,282.0,302773606.44071537,282.0,282.0,20.807357739495277,16.189979341917706,302772875.65934587,99761.0
2014-02-02 14:34,8.4586742660477121,39.604761713106605,44.114134088328129,38.560000000000002,0.0,94.290000000000006,0.0,35761.64827149269,1.6828952285969407,981.0,20.976923644689137,32755.46482714927,42.267029482896817,1.0,7.9831409210233053,70.0,0.0,43.625512991941982,282.0,302776930.52395684,282.0,282.0,20.751160039279181,16.069290827550404,302776198.65000725,100539.54481998543
2014-02-02 14:49,8.534068593355391,41.337857536098745,45.93,38.272613248963346,0.0,94.290000000000006,0.0,36168.921617606764,1.7011276942041271,981.0,22.709980209511201,32796.192161760679,42.818014260959771,1.0,8.0670306492423034,70.0,0.0,41.952443513656604,282.0,302780254.6071983,282.0,282.0,20.689221995369078,15.948602313183102,302779521.64066863,101795.37947898659
2014-02-02 15:04,8.6094629206630717,42.75,47.369999999999997,38.119999999999997,0.0,94.290000000000006,0.0,36608.732877973402,1.7193601598113137,981.0,23.911561783647791,32840.173287797341,44.13114823285941,1.0,8.2880145078264018,70.0,0.0,40.88570554322861,282.0,302783578.69043976,282.0,282.0,20.75,15.8279137988158,302782844.63133001,103071.64469275082
2014-02-02 15:19,8.6848572479707506,43.869999999999997,48.629939357331764,38.119999999999997,0.0,94.290000000000006,0.0,37084.030339083329,1.7375926254185001,981.0,24.60907668359296,32887.703033908336,45.348791288638893,1.0,7.9373196401239108,70.0,0.0,40.068996382295495,282.0,302786902.77368122,282.0,282.0,20.68,15.707225284448498,302786167.6219914,104365.64095891576
2014-02-02 15:34,8.6600654270090534,44.89540341542704,50.024901939413724,38.18,0.0,94.290000000000006,0.0,37600.400783616969,1.7558250910256865,981.0,25.077504067222296,32939.340078361696,46.483127387787121,1.0,7.9445990992493201,70.0,0.0,39.476594138359296,282.0,302790226.85692269,282.0,282.0,20.68,15.586536770081196,302789490.61265278,105732.58678929592
2014-02-02 15:49,8.610094280975801,42.88011626130271,46.786918610051231,38.374698974631833,0.0,94.290000000000006,0.0,37817.304974204068,1.7740575566328729,981.0,25.423913562276134,32961.030497420405,45.326345908773398,1.0,8.0600000000000005,70.0,0.0,39.009861619651645,282.0,302793550.94016421,282.0,282.0,20.809999999999999,15.465848255713894,302792813.60331416,106314.93684753773
2014-02-02 16:04,8.5601231349425504,43.25,48.028231329757624,38.43,0.0,94.290000000000006,0.0,38265.012312405255,1.7922900222400595,981.0,25.620000000000001,33005.801231240526,44.711798201977999,1.0,7.662743729314899,70.0,0.0,38.727017755661421,282.0,302796875.02340567,282.0,282.0,20.809999999999999,15.345159741346592,302796136.59397554,107590.73428926658
2014-02-02 16:19,8.5101519889092998,44.325628976683447,49.299530080364789,38.5,0.0,94.290000000000006,0.0,38734.141069134028,1.8105224878472459,981.0,25.802696734304039,33052.714106913401,45.883981366694748,1.0,7.1984258073802891,70.0,0.0,38.560000000000002,282.0,302800199.10664713,282.0,282.0,20.809999999999999,15.224471226979292,302799459.58463693,108922.57225120148
2014-02-02 16:34,8.4200177126921414,45.310000000000002,46.744616606206286,38.536543119350895,0.0,94.290000000000006,0.0,39153.0,1.8287549534544323,981.0,25.935611466566023,33094.599999999999,46.960273693071223,1.0,7.0938451006722829,70.0,0.0,38.5,282.0,302803523.1898886,282.0,282.0,20.809999999999999,15.10378271261199,302802782.57529831,110162.77101060837
2014-02-02 16:49,8.3196437508151213,41.369999999999997,45.281981546291945,38.619999999999997,0.0,94.290000000000006,0.0,39296.252067712594,1.8469874190616187,981.0,26.0,33108.925206771259,44.27397569606763,1.0,7.272604906483358,70.0,0.0,38.286515210975026,282.0,302806847.27313006,282.0,282.0,20.759519998613548,14.983094198244688,302806105.56595969,110483.89566619505
2014-02-02 17:04,8.2192697889381012,42.293887007394694,46.876952775136587,38.560000000000002,0.0,94.290000000000006,0.0,39718.203083895554,1.8652198846688053,981.0,25.93,33151.120308389553,43.87630077043908,1.0,7.3876579133515703,70.0,0.0,38.18,282.0,302810171.35637152,282.0,282.0,20.75,14.862405683877387,302809428.55662107,111719.96199597864
2014-02-02 17:19,8.1188958270610811,43.429539544707026,48.25,38.43,0.0,94.290000000000006,0.0,40166.491643731293,1.8834523502759917,981.0,25.921989036060229,33195.949164373131,44.930530798893592,1.0,7.2637812662908479,70.0,0.0,38.133565528797263,282.0,302813495.43961304,282.0,282.0,20.75,14.741717169510085,302812751.54728246,112988.59741290133
2014-02-02 17:34,8.0797888689725905,44.5,49.5,38.400836869671011,0.0,94.290000000000006,0.0,40659.293025545659,1.9016848158831781,981.0,25.935113324319889,33245.229302554566,46.067081728970464,1.0,6.7653179434211976,70.0,0.0,38.18,282.0,302816819.52285451,282.0,282.0,20.75,14.621028655142783,302816074.53794384,114303.1146608359
2014-02-02 17:49,8.054890516797256,45.398946229330278,50.60234214110779,38.529816235395522,0.0,94.290000000000006,0.0,41187.579712239662,1.9199172814903644,981.0,26.059999999999999,33298.057971223963,47.053250678445892,1.0,6.40498103918494,70.0,0.0,38.25,282.0,302820143.60609597,282.0,282.0,20.736350812807007,14.500340140775482,302819397.52860522,115662.85243151244
2014-02-02 18:04,8.0299921646219214,42.396937258699651,42.205773521542845,38.68,0.0,94.290000000000006,0.0,41322.0,1.9381497470975511,981.0,9.1246562515896112,33311.5,45.600437793233191,1.0,6.3517243559747438,103.0,0.0,44.907007639137262,282.0,302823467.68933743,282.0,282.0,20.75,14.37965162640818,302822720.51926661,116094.0
2014-02-02 18:19,8.0050938124465869,40.5,44.810000000000002,38.621266274820613,0.0,94.290000000000006,0.0,41754.104163279597,1.9563822127047374,981.0,11.729244685792722,33354.710416327958,41.453247227333286,1.0,6.4581123532812743,103.0,0.0,43.441218045830631,282.0,302826791.7725789,282.0,282.0,20.65979961018364,14.258963112040878,302826043.50992799,117322.26809093602
2014-02-02 18:34,7.6815959884433438,41.0,45.369999999999997,38.489777203706019,0.0,94.290000000000006,0.0,42163.159898695216,1.9746146783119238,981.0,14.109298979660991,33395.615989869519,41.518280067537901,1.0,6.4668423250255129,103.0,0.0,41.70679630488543,282.0,302830115.85582036,282.0,282.0,20.574969783560661,14.138274597673576,302829366.50058937,118583.52801692134
2014-02-02 18:49,7.2812971013013685,41.68,46.25,38.311935489325322,0.0,94.290000000000006,0.0,42587.744161300252,1.9928471439191104,981.0,16.74014010004931,33438.074416130024,42.323249226792193,1.0,6.2919103045020339,103.0,0.0,40.596126349447545,282.0,302833439.93906188,282.0,282.0,20.559999999999999,14.017586083306275,302832689.49125075,119818.05043386341
2014-02-02 19:04,6.8809982141593924,42.43,46.93,38.208779780150593,0.0,94.290000000000006,0.0,43030.572750547886,2.0110796095262966,981.0,19.160987539204811,33482.35727505479,43.294182334965704,1.0,6.1772229403054331,103.0,0.0,39.785663710566681,282.0,302836764.02230334,282.0,282.0,20.559999999999999,13.896897568938973,302836012.48191214,121059.40369991217
2014-02-02 19:19,6.4806993270174171,43.119999999999997,47.68,38.25,0.0,94.290000000000006,0.0,43490.658012060652,2.0293120751334834,981.0,21.051047243233008,33528.365801206062,44.231272465847027,1.0,6.1420879260583714,103.0,0.0,39.205971086993472,282.0,302840088.10554481,282.0,282.0,20.559999999999999,13.776209054571673,302839335.47257352,122295.28602408452
2014-02-02 19:34,6.4000000000000004,43.869999999999997,48.784393099092974,38.310000000000002,0.0,94.290000000000006,0.0,43972.596322574107,2.0475445407406698,981.0,21.886302440248663,33576.559632257413,45.100360886060557,1.0,6.0670506083236155,103.0,0.0,39.208425264156858,282.0,302843412.18878627,282.0,282.0,20.620000000000001,13.655520540204371,302842658.4632349,123564.76430109913
2014-02-02 19:49,6.4000000000000004,44.619999999999997,49.4981482741617,38.319708673581268,0.0,94.290000000000006,0.0,44473.821160642001,2.0657770063478562,981.0,20.39417161665601,33626.682116064199,45.98559940798922,1.0,6.0160374529931255,103.0,0.0,42.183464644789524,282.0,302846736.27202773,282.0,282.0,20.620000000000001,13.534832025837069,302845981.45389628,124867.39738694993
2014-02-02 20:04,6.4000000000000004,45.310000000000002,50.310000000000002,38.369999999999997,0.0,94.290000000000006,0.0,44998.710279327272,2.0840094719550426,981.0,17.516036459737286,33679.171027932724,46.827532402570114,1.0,6.0541769558764109,105.0,0.0,44.567256004427378,282.0,302850060.35526925,282.0,282.0,20.620000000000001,13.414143511469767,302849304.44455767,126220.21202365302
2014-02-02 20:19,6.4000000000000004,45.849402725671489,47.158387676852172,38.609425813607722,0.0,94.290000000000006,0.0,45435.677537838965,2.102241937562229,981.0,20.647364110143691,33722.867753783896,47.445329623009698,1.0,6.0800000000000001,105.0,0.0,42.315852449025677,282.0,302853384.43851072,282.0,282.0,20.68,13.293454997102465,302852627.43521905,127425.0
2014-02-02 20:34,6.4197676452658454,43.18,47.498060050605751,38.75,0.0,94.290000000000006,0.0,45723.851981300642,2.1204744031694154,981.0,23.332389573451263,33751.685198130064,44.869999999999997,1.0,6.0730931218061004,105.0,0.0,41.099705095832029,282.0,302856708.52175218,282.0,282.0,20.75,13.172766482735163,302855950.42588043,128112.97513747642
2014-02-02 20:49,6.4449139999920018,44.0,48.85771529806177,38.68,0.0,94.290000000000006,0.0,46183.119975982801,2.1387068687766018,981.0,24.505490485026041,33797.61199759828,45.508670881305314,1.0,6.1859855823111527,105.0,0.0,40.142947738833165,282.0,302860032.60499364,282.0,282.0,20.75,13.052077968367861,302859273.41654187,129372.61025194754
2014-02-02 21:04,6.470060354718159,44.93,50.0,38.619999999999997,0.0,94.290000000000006,0.0,46671.108445242331,2.1569393343837882,981.0,25.059999999999999,33846.410844524238,46.52685902364297,1.0,6.3532966172260839,105.0,0.0,39.554147659384803,282.0,302863356.6882351,282.0,282.0,20.75,12.931389454000561,302862596.40720326,130706.9139485968
2014-02-02 21:19,6.4952067094443153,45.817405912898856,47.862934880225559,38.68,0.0,94.290000000000006,0.0,47160.546414465316,2.175171799990975,981.0,25.171077962311163,33895.354641446531,47.369999999999997,1.0,6.4973622921551941,105.0,0.0,39.209360498829348,282.0,302866680.77147657,282.0,282.0,20.68,12.810700939633259,302865919.39786464,132081.65921712288
2014-02-02 21:34,6.4196970346675144,43.015069305169497,47.253108984068184,38.68,0.0,94.290000000000006,0.0,47386.330765216182,2.1934042655981614,981.0,25.252050828597461,33917.933076521622,44.900709349881325,1.0,6.6233659610699833,105.0,0.0,38.86509267299764,282.0,302870004.85471809,282.0,282.0,20.620000000000001,12.690012425265959,302869242.38852602,132637.56311064539
2014-02-02 21:49,6.3204821530703477,43.810000000000002,48.645739244126602,38.662280394814296,0.0,94.290000000000006,0.0,47839.202090634106,2.2116367312053478,981.0,25.466623697165716,33963.220209063409,45.332469957382479,1.0,6.6123444522050789,105.0,0.0,38.560000000000002,282.0,302873328.93795955,282.0,282.0,20.620000000000001,12.569323910898657,302872565.37918741,133883.79599280734
2014-02-02 22:04,6.22126727147318,44.810000000000002,49.810000000000002,38.630657342778463,0.0,94.290000000000006,0.0,48324.04179691532,2.2298691968125341,981.0,25.620000000000001,34011.704179691529,46.398220180553736,1.0,6.7095038282334487,105.0,0.0,38.560000000000002,282.0,302876653.02120101,282.0,282.0,20.654178523602205,12.448635396531355,302875888.36984879,135212.57315690772
2014-02-02 22:19,6.1220523898760133,45.810000000000002,51.152916895978706,38.734376863984913,0.0,94.290000000000006,0.0,48836.598721698057,2.2481016624197205,981.0,25.870000000000001,34062.959872169806,47.449546302176209,1.0,6.5599999999999996,105.0,0.0,38.5,282.0,302879977.10444248,282.0,282.0,20.68,12.327946882164053,302879211.36051017,136583.72654020754
2014-02-02 22:34,6.1195237875056865,43.119999999999997,47.25,38.938970840157076,0.0,94.290000000000006,0.0,49046.504911618933,2.2663341280269069,981.0,26.120000000000001,34083.950491161893,45.282252535319387,1.0,6.6870426741786027,105.0,0.0,38.5,282.0,302883301.18768394,282.0,282.0,20.68,12.207258367796751,302882534.35117155,137128.04975433723
2014-02-02 22:49,6.1446273089511187,43.869999999999997,48.780371900658949,38.961805710523137,0.0,94.290000000000006,0.0,49500.701344583897,2.2845665936340933,981.0,25.225128202662411,34129.37013445839,45.444586701839199,1.0,6.8476213818187963,105.0,0.0,40.58541528236708,282.0,302886625.2709254,282.0,282.0,20.68,12.086569853429449,302885857.34183294,138386.20058458066
2014-02-02 23:04,6.169730830396551,44.889829107454659,49.879582990171301,38.869999999999997,0.0,94.290000000000006,0.0,49983.750532157588,2.3027990592412801,981.0,22.604520697182878,34177.67505321576,46.508892549086326,1.0,6.8251174480324472,105.0,0.0,42.615388865166885,282.0,302889949.35416692,282.0,282.0,20.75,12.061842382000053,302889180.33249432,139704.04683952476
2014-02-02 23:19,6.1948343518419833,44.990317374218556,45.862359229281338,38.869999999999997,0.0,94.290000000000006,0.0,50309.0,2.3210315248484665,981.0,24.642278981367074,34210.199999999997,46.826584224282684,1.0,6.7606210056192904,105.0,0.0,41.362537891926905,282.0,302893273.43740839,282.0,282.0,20.75,12.280598482132955,302892503.3231557,140667.0
2014-02-02 23:34,6.2793047322468949,42.68,46.869999999999997,38.995457094419727,0.0,94.290000000000006,0.0,50625.738123525058,2.3392639904556529,981.0,25.497301461601431,34241.873812352504,44.430910474771686,1.0,6.7588547059425448,105.0,0.0,40.309752829782234,282.0,302896597.52064985,282.0,282.0,20.75,12.499354582265859,302895826.31381708,141448.58779192163
2014-02-02 23:49,6.3791563070856618,43.566019934612051,48.351714412238188,38.810000000000002,0.0,94.290000000000006,0.0,51069.825076190857,2.3574964560628393,981.0,25.836119273873216,34286.282507619086,45.156308567337014,1.0,6.7787469979274109,105.0,0.0,39.65112936563208,282.0,302899921.60389131,282.0,282.0,20.68,12.718110682398763,302899149.30447847,142681.23848495862
2014-02-03 00:04,6.4790078819244288,44.563377320477507,49.622405557177011,38.80898295587928,0.0,94.290000000000006,0.0,51546.524667788304,2.3757289216700257,981.0,26.057808249730542,34333.952466778836,46.221666078215968,1.0,6.692610788750943,105.0,0.0,39.281049466569037,282.0,302903245.68713278,282.0,282.0,20.68,12.936866782531665,302902472.29513985,143976.68000970533
2014-02-03 00:19,6.5788594567631957,45.5,47.14804367178764,38.810000000000002,0.0,94.290000000000006,0.0,52002.104893586831,2.3939613872772121,981.0,26.18,34379.510489358683,47.180172726208021,1.0,6.7568306695857014,105.0,0.0,39.050658486030791,282.0,302906569.77037424,282.0,282.0,20.68,13.155622882664568,302905795.28580123,145261.58140819828
2014-02-03 00:34,6.5802240692353129,42.869999999999997,46.896784116340541,38.869999999999997,0.0,94.290000000000006,0.0,52240.43856950519,2.4121938528843985,981.0,26.25,34403.343856950523,44.82841971044526,1.0,6.7090553284620498,105.0,0.0,38.811219051322006,282.0,302909893.85361576,282.0,282.0,20.620000000000001,13.374378982797472,302909118.27646261,145832.37991787202
2014-02-03 00:49,6.5551366349765159,43.666429505621515,48.415386829839171,38.810000000000002,0.0,94.290000000000006,0.0,52686.961286843369,2.4304263184915849,981.0,26.25,34447.996128684339,45.240811553072142,1.0,6.5599999999999996,105.0,0.0,38.619999999999997,282.0,302913217.93685722,282.0,282.0,20.559999999999999,13.593135082930374,302912441.267124,147054.23254719327
2014-02-03 01:04,6.530049200717718,44.68,49.619999999999997,38.75,0.0,94.290000000000006,0.0,53165.357337753434,2.4486587840987717,981.0,26.25,34495.835733775348,46.296926833936837,1.0,6.6237901147932998,105.0,0.0,38.619999999999997,282.0,302916542.02009869,282.0,282.0,20.559999999999999,13.811891183063278,302915764.25778538,148359.42638951278
2014-02-03 01:19,6.5049617664589201,45.68,47.310000000000002,38.869999999999997,0.0,94.290000000000006,0.0,53625.0,2.4668912497059581,981.0,26.309999999999999,34541.800000000003,47.296805668209537,1.0,6.6418180560841718,105.0,0.0,38.68,282.0,302919866.10334015,282.0,282.0,20.559999999999999,14.030647283196181,302919087.24844676,149654.32745842997
2014-02-03 01:34,6.5499477238144159,43.0,47.25,38.962033450274767,0.0,94.290000000000006,0.0,53868.482748880393,2.4851237153131445,981.0,26.309999999999999,34566.148274888037,45.120015320536453,1.0,6.6918552818053749,105.0,0.0,38.532468684235894,282.0,302923190.18658161,282.0,282.0,20.545959341322494,14.249403383329083,302922410.23910815,150223.91968031338
2014-02-03 01:49,6.6122095205423932,43.777831831105495,48.550684966826864,38.93,0.0,94.290000000000006,0.0,54318.122436176127,2.5033561809203309,981.0,26.309999999999999,34611.112243617616,45.352255342782314,1.0,6.7000000000000002,105.0,0.0,38.5,282.0,302926514.26982313,282.0,282.0,20.5,14.468159483461987,302925733.22976953,151460.91258381287
2014-02-03 02:04,6.6744713172703696,44.810000000000002,49.810000000000002,38.869999999999997,0.0,94.290000000000006,0.0,54798.048483103266,2.5215886465275172,981.0,26.309999999999999,34659.104848310322,46.413060831456242,1.0,6.7081682097912676,105.0,0.0,38.553538645625807,282.0,302929838.3530646,282.0,282.0,20.5,14.686915583594891,302929056.22043091,152765.86669220374
