timestamp,display_backlight,daily_schedule_occupancy_in_zone_1,heat_pump_power_consumption,zone_1_temperature,temperature_sensor_2,boiler_in_pipe_temperature,boiler_heat_request_for_heating_zone_1,boiler_out_pipe_temperature,daily_schedule_occupancy_out_zone_1,heat_pump_energy_consumption,external_temperature,daily_schedule_occupancy_asleep_zone_1,hot_water_cylinder_out_pipe_temperature,user_setpoint_zone_1,hot_water_cylinder_boiler_coil_in_pipe_temperature,WATER_PULSE_METER_2,WATER_PULSE_METER_1,temperature_sensor_1
2014-03-19 13:34,1.0,nan,0.050999999999999997,20.84,24.25,26.68,0.0,33.0,nan,15853.35,13.980565047479454,nan,36.676890669130721,14.140162218017158,26.370000000000001,0.0,1545250.0,26.059999999999999
2014-03-19 13:49,1.0,nan,0.050999999999999997,20.84,24.18,25.638257262579387,0.0,30.941966776816056,nan,15853.35,13.955592794555836,nan,36.676890756302519,14.640249036777595,25.75,0.0,1545250.0,25.43
2014-03-19 14:04,1.0,nan,0.050286964003498608,20.84,19.730174853216102,24.77225725336416,0.0,29.196633465387432,nan,15853.35,13.930620541632219,nan,43.171424977268273,15.140335855538032,25.18,0.0,1545250.0,24.928257261410788
2014-03-19 14:19,1.0,nan,1.9547742322602792,20.84,18.073742714449327,25.5377427064027,0.0,31.796337302555877,nan,15853.462608920529,13.905648288708603,nan,41.810000000000002,15.640422674298469,24.768257274821835,0.0,1545287.1920273097,30.87680741773578
2014-03-19 14:34,1.0,nan,2.6468381745831131,20.84,20.059999999999999,43.93,0.0,51.96567060213544,nan,15853.937028903651,14.074496688252653,nan,40.068514619381105,16.140509493058907,30.347742706402702,0.0,1545531.6182541689,30.059999999999999
2014-03-19 14:49,1.0,nan,0.050999999999999997,20.84,22.815383761397296,32.43,0.0,48.68,nan,15854.200000000001,14.299997801010504,nan,39.119999999999997,16.640596311819344,30.25,0.0,1545610.0,29.920866225485295
2014-03-19 15:04,1.0,nan,0.051999999999999998,20.84,12.443557568255518,30.809999999999999,0.0,44.418514646203199,nan,15854.200000000001,14.525498913768354,nan,46.169742682262822,17.140683130579781,28.93,0.0,1545610.0,28.562418558403088
2014-03-19 15:19,1.0,nan,2.6296349885469668,20.84,14.454789803920089,43.571485353796803,0.0,51.191218945036489,nan,15854.534076751714,14.751000026526205,nan,43.210633578040216,17.640769949340218,27.823366249059394,0.0,1545752.601858672,27.51711626556126
2014-03-19 15:34,1.0,nan,0.050999999999999997,20.84,14.81,30.059999999999999,0.0,45.210633578040216,nan,15854.886358915372,14.587820584695915,nan,44.662257347241479,18.140856768100655,28.370000000000001,0.0,1545870.0,28.059999999999999
2014-03-19 15:49,1.0,nan,2.7733742641737549,20.84,20.309999999999999,47.288651146738381,0.0,53.818614434011074,nan,15855.259837467687,14.316736248076543,nan,45.119999999999997,18.640943586861091,27.860866263203853,0.0,1546079.9074852262,27.559999999999999
2014-03-19 16:04,1.0,nan,0.050999999999999997,20.84,18.75,30.154257390156829,0.0,49.624585265362775,nan,15855.362119637823,14.045651911457171,nan,45.036514766557431,19.141030405621528,28.010257357970318,0.0,1546100.0,27.68
2014-03-19 16:19,1.0,nan,0.050999999999999997,20.84,19.18,28.870000000000001,0.0,45.451300294774789,nan,15855.4,13.774567574837796,nan,41.75,19.641117224381965,27.120000000000001,0.0,1546100.0,26.809999999999999
2014-03-19 16:34,1.0,nan,0.050999999999999997,20.84,21.677883687290542,27.809999999999999,0.0,41.848257408932291,nan,15855.4,13.626174183992774,nan,40.065742596432131,20.141204043142402,26.370000000000001,0.0,1546100.0,26.059999999999999
2014-03-19 16:49,1.0,nan,0.050999999999999997,20.84,23.25,26.836257433072177,0.0,38.864616317424272,nan,15855.4,13.524335428986488,nan,38.869999999999997,20.641290861902839,25.75,0.0,1546100.0,25.474633643754341
2014-03-19 17:04,1.0,nan,2.6889570967231449,20.84,13.301148507787453,44.543927351023392,0.0,51.43,nan,15855.710598183903,13.4224966739802,nan,44.43,20.957591703201938,25.25,0.0,1546247.237304419,25.0
2014-03-19 17:19,1.0,nan,0.050999999999999997,20.84,14.0,28.30025743155845,0.0,50.254224432511592,nan,15855.9,13.320657918973914,nan,43.496224502249035,20.807583369953761,26.059999999999999,0.0,1546300.0,25.809999999999999
2014-03-19 17:34,1.0,nan,2.68453069050793,20.84,13.06,43.860383648241559,0.0,50.953927317495783,nan,15856.059076725311,12.805898321701367,nan,42.767116378716928,20.657575036705584,25.5,0.0,1546366.9566618239,25.25
2014-03-19 17:49,1.0,nan,0.051999999999999998,20.84,17.559999999999999,30.870000000000001,0.0,41.5,nan,15856.4,12.18606361410629,nan,42.348257463744936,20.507566703457407,25.392257454529851,0.0,1546480.0,25.120000000000001
2014-03-19 18:04,1.0,nan,2.1232574789618446,20.84,19.864133595351564,27.0884346789646,0.0,40.595157952836686,nan,15856.472717815654,11.566228906511212,nan,40.070745399340716,20.357558370209226,24.93,0.0,1546500.2353489969,41.279941581493965
2014-03-19 18:19,1.0,nan,2.145108906242037,20.84,17.43,31.087883592994157,0.0,38.569742494508176,nan,15856.959837450086,10.946394198916135,nan,41.823366399933619,20.207550036961049,31.001742497190385,0.0,1546747.1205937092,37.442442117926007
2014-03-19 18:34,1.0,nan,0.050999999999999997,20.84,20.045742502554802,34.484969165061528,0.0,49.186844143059027,nan,15857.299999999999,10.452224812379509,nan,39.5,20.057541703712872,32.93,0.0,1546890.0,32.619999999999997
2014-03-19 18:49,1.0,nan,0.050999999999999997,20.84,22.464699545633767,32.622116425865123,0.0,44.909557951811429,nan,15857.299999999999,9.9969128401761491,nan,38.488633764028783,19.907533370464694,31.21063376579486,0.0,1546890.0,30.870000000000001
2014-03-19 19:04,1.0,nan,0.050526073084835595,20.84,23.43,30.941967105386681,0.0,41.210633812733519,nan,15857.35,9.5416008679727895,nan,37.998094187064034,19.757525037216517,29.594257551089378,0.0,1546890.0,29.25
2014-03-19 19:19,1.0,nan,2.0635597737020119,20.84,23.946032838286925,28.942184404562973,0.0,34.239862241736787,nan,15857.424239268532,9.0862888957694317,nan,37.376257540360541,19.60751670396834,28.35225754840717,0.0,1546910.6346265813,31.323006070505844
2014-03-19 19:34,1.0,nan,2.217530683042892,20.84,24.18,33.099133529344094,0.0,40.580383535085822,nan,15857.896957074128,8.821265436655306,nan,36.879616464914179,19.457508370720159,33.069742447742222,0.0,1547145.3887238067,39.06574243549958
2014-03-19 19:49,1.0,nan,0.051526073252473666,20.84,24.763742432817367,36.955967171100802,0.0,50.084515177280615,nan,15858.310988937308,8.6007372590578584,nan,36.810000000000002,19.307500037471982,35.18,0.0,1547320.0,34.869999999999997
2014-03-19 20:04,1.0,nan,0.051999999999999998,20.84,13.241701955598709,34.776257594004726,0.0,45.733967208651734,nan,15858.35,8.3802090814604089,nan,45.014257577911472,19.157491704223805,33.054257604733564,0.0,1547320.0,32.68
2014-03-19 20:19,1.0,nan,0.051999999999999998,20.84,14.43,32.710633859672178,0.0,41.959775183932493,nan,15858.424239266424,8.1596809038629594,nan,42.014257618144612,19.007483370975628,31.059999999999999,0.0,1547320.0,30.724633878447644
2014-03-19 20:34,1.0,nan,0.051999999999999998,20.84,18.373775149063775,32.87881341748318,0.0,52.755480061798096,nan,15858.85,8.0630385362868271,nan,40.276257634237865,18.85747503772745,29.755742395266438,0.0,1547504.7329830742,30.337223906798595
