"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage Phase B","Voltage PhaseC Maximum","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage Phase C","Voltage PhaseC Minimum","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524165 ,"08/03/2013 03:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 03:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 03:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 03:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 03:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 04:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 04:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 04:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 04:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 04:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 04:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 05:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 05:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 05:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 05:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 05:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 05:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 06:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 06:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 06:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 06:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 06:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 06:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 07:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 07:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 07:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 07:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 07:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 07:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 08:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 08:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 08:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 08:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 08:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 08:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 09:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 09:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 09:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 09:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 09:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 09:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 10:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 10:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 10:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 10:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 10:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 10:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 11:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 11:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 11:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 11:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 11:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 11:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 12:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 12:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 12:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 12:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 12:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 12:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 13:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 13:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 13:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 13:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 13:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 13:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 14:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 14:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 14:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 14:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 14:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 14:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 15:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 15:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 15:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 15:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 15:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 15:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 16:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 16:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 16:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 16:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 16:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 16:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 17:00:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 17:10:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 17:20:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 17:30:00",,, 0 , 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 , 0 
 212524165 ,"08/03/2013 17:40:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 17:50:00",,,, 0 , 0 , 0 , 0 ,, 0 , 0 ,, 0 ,, 0 , 0 , 0 , 0 ,, 0 ,, 0 , 0 ,
 212524165 ,"08/03/2013 18:00:00",,, 0 ,-1.552 , 0 , 241.906 , 240.618 ,, 1.995 , 0 ,, 241.205 ,, 3.87 , 0 , 0.155 , 0.01 ,, 50.02 ,, 0 , 0.726 , 0.02 
 212524165 ,"08/03/2013 18:10:00",,,,-3.676 , 0 , 241.443 , 238.856 ,, 4.988 , 0 ,, 240.484 ,, 5.109 , 20.643 , 0.176 , 0.57 ,, 49.98 ,, 0 , 3.87 ,
 212524165 ,"08/03/2013 18:20:00",,,,-3.676 , 0 , 241.401 , 240 ,, 5.019 , 0 ,, 240.876 ,, 5.109 , 22.335 , 0.176 , 0.57 ,, 50.105 ,, 0 , 4.928 ,
 212524165 ,"08/03/2013 18:30:00",,, 0 ,-3.676 , 0 , 241.525 , 239.979 ,, 5.019 , 0 ,, 240.917 ,, 5.109 , 23.225 , 0.177 , 0.57 ,, 50.066 ,, 0 , 4.958 , 1.7 
 212524165 ,"08/03/2013 18:40:00",,,,-3.676 , 0 , 241.906 , 240.371 ,, 5.019 , 0 ,, 241.123 ,, 5.109 , 23.412 , 0.176 , 0.57 ,, 49.992 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 18:50:00",,,,-3.676 , 0 , 242.339 , 240.783 ,, 4.988 , 0 ,, 241.546 ,, 5.079 , 22.731 , 0.177 , 0.57 ,, 50.051 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 19:00:00",,, 0 ,-3.676 , 0 , 242.411 , 240.907 ,, 4.958 , 0 ,, 241.886 ,, 5.049 , 23.379 , 0.177 , 0.57 ,, 50.078 ,, 0 , 4.867 , 1.71 
 212524165 ,"08/03/2013 19:10:00",,,,-3.676 , 0 , 243.782 , 241.638 ,, 4.958 , 0 ,, 242.855 ,, 5.079 , 22.709 , 0.177 , 0.57 ,, 50.008 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 19:20:00",,,,-3.676 , 0 , 244.576 , 242.236 ,, 4.958 , 0 ,, 243.432 ,, 5.14 , 22.072 , 0.177 , 0.57 ,, 50.039 ,, 0 , 4.837 ,
 212524165 ,"08/03/2013 19:30:00",,, 0 ,-3.676 , 0 , 244.246 , 241.381 ,, 4.958 , 0 ,, 243.36 ,, 5.079 , 22.094 , 0.177 , 0.57 ,, 50.059 ,, 0 , 4.867 , 1.71 
 212524165 ,"08/03/2013 19:40:00",,,,-3.676 , 0 , 244.947 , 240.968 ,, 4.958 , 0 ,, 244.143 ,, 5.049 , 21.72 , 0.177 , 0.57 ,, 50.063 ,, 0 , 4.837 ,
 212524165 ,"08/03/2013 19:50:00",,,,-3.676 , 0 , 242.772 , 236.908 ,, 4.988 , 0 ,, 240.989 ,, 5.14 , 20.731 , 0.177 , 0.57 ,, 49.941 ,, 0 , 4.867 ,
 212524165 ,"08/03/2013 20:00:00",,, 0 ,-3.676 , 0 , 242.442 , 240.958 ,, 4.988 , 0 ,, 241.7 ,, 5.109 , 20.061 , 0.177 , 0.57 ,, 50.004 ,, 0 , 4.928 , 1.71 
 212524165 ,"08/03/2013 20:10:00",,,,-3.676 , 0 , 242.514 , 240.896 ,, 5.019 , 0 ,, 241.844 ,, 5.14 , 19.303 , 0.178 , 0.57 ,, 49.98 ,, 0 , 4.928 ,
 212524165 ,"08/03/2013 20:20:00",,,,-3.676 , 0 , 243.236 , 240.968 ,, 5.019 , 0 ,, 241.834 ,, 5.2 , 19.336 , 0.178 , 0.57 ,, 49.996 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 20:30:00",,, 0 ,-3.676 , 0 , 242.617 , 239.134 ,, 5.049 , 0 ,, 241.288 ,, 5.17 , 18.358 , 0.178 , 0.57 ,, 49.996 ,, 0 , 4.928 , 1.71 
 212524165 ,"08/03/2013 20:40:00",,,,-3.676 , 0 , 243.648 , 242.236 ,, 4.988 , 0 ,, 242.916 ,, 5.079 , 19.347 , 0.177 , 0.57 ,, 50.098 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 20:50:00",,,,-3.676 , 0 , 243.988 , 242.638 ,, 4.988 , 0 ,, 243.195 ,, 5.079 , 17.732 , 0.178 , 0.57 ,, 49.953 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 21:00:00",,, 0 ,-3.676 , 0 , 245.277 , 243.555 ,, 4.988 , 0 ,, 244.431 ,, 5.079 , 17.6 , 0.178 , 0.57 ,, 50.039 ,, 0 , 4.928 , 1.71 
 212524165 ,"08/03/2013 21:10:00",,,,-3.676 , 0 , 245.555 , 244.349 ,, 4.958 , 0 ,, 244.936 ,, 5.049 , 15.897 , 0.178 , 0.57 ,, 50 ,, 0 , 4.867 ,
 212524165 ,"08/03/2013 21:20:00",,,,-3.676 , 0 , 245.514 , 243.463 ,, 4.988 , 0 ,, 244.524 ,, 5.079 , 16.501 , 0.178 , 0.57 ,, 49.996 ,, 0 , 4.898 ,
 212524165 ,"08/03/2013 21:30:00",,, 0 ,-3.717 , 0 , 245.771 , 244.143 ,, 4.988 , 0 ,, 245.05 ,, 5.079 , 17.062 , 0.178 , 0.57 ,, 49.98 ,, 0 , 4.898 , 1.71 
 212524165 ,"08/03/2013 21:40:00",,,,-3.717 , 0 , 245.947 , 243.123 ,, 5.019 , 0 ,, 244.72 ,, 5.14 , 16.721 , 0.178 , 0.57 ,, 49.973 ,, 0 , 4.928 ,
 212524165 ,"08/03/2013 21:50:00",,,,-3.717 , 0 , 246.287 , 241.865 ,, 5.049 , 0 ,, 244.699 ,, 5.2 , 20.072 , 0.178 , 0.57 ,, 50.012 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 22:00:00",,, 0 ,-3.717 , 0 , 244.782 , 242.793 ,, 5.079 , 0 ,, 244.019 ,, 5.17 , 20.599 , 0.177 , 0.57 ,, 49.996 ,, 0 , 5.019 , 1.71 
 212524165 ,"08/03/2013 22:10:00",,,,-3.717 , 0 , 244.751 , 243.164 ,, 5.079 , 0 ,, 243.937 ,, 5.17 , 19.962 , 0.178 , 0.57 ,, 49.973 ,, 0 , 4.988 ,
 212524165 ,"08/03/2013 22:20:00",,,,-3.717 , 0 , 245.194 , 242.762 ,, 5.079 , 0 ,, 244.668 ,, 5.2 , 20.984 , 0.178 , 0.57 ,, 49.996 ,, 0 , 4.988 ,
 212524165 ,"08/03/2013 22:30:00",,, 0 ,-3.717 , 0 , 245.823 , 244.081 ,, 5.049 , 0 ,, 245.029 ,, 5.14 , 17.073 , 0.178 , 0.57 ,, 49.965 ,, 0 , 4.928 , 1.71 
 212524165 ,"08/03/2013 22:40:00",,,,-3.717 , 0 , 247.451 , 245.349 ,, 5.049 , 0 ,, 246.39 ,, 5.17 , 19.83 , 0.178 , 0.57 ,, 49.941 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 22:50:00",,,,-3.717 , 0 , 247.379 , 243.669 ,, 5.049 , 0 ,, 245.39 ,, 5.17 , 19.775 , 0.178 , 0.57 ,, 50.051 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 23:00:00",,, 0 ,-3.717 , 0 , 245.07 , 242.978 ,, 5.049 , 0 ,, 244.318 ,, 5.17 , 21.127 , 0.177 , 0.57 ,, 49.992 ,, 0 , 4.988 , 1.72 
 212524165 ,"08/03/2013 23:10:00",,,,-3.717 , 0 , 245.751 , 243.39 ,, 5.049 , 0 ,, 245.256 ,, 5.17 , 21.72 , 0.177 , 0.57 ,, 49.996 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 23:20:00",,,,-3.717 , 0 , 246.812 , 244.875 ,, 5.049 , 0 ,, 245.823 ,, 5.14 , 21.896 , 0.177 , 0.58 ,, 50.035 ,, 0 , 4.958 ,
 212524165 ,"08/03/2013 23:30:00",,, 0 ,-3.717 , 0 , 246.926 , 244.473 ,, 5.019 , 0 ,, 246.431 ,, 5.17 , 22.302 , 0.177 , 0.57 ,, 49.984 ,, 0 , 4.958 , 1.71 
 212524165 ,"08/03/2013 23:40:00",,,,-3.717 , 0 , 246.379 , 245.225 ,, 5.049 , 0 ,, 245.813 ,, 5.14 , 22.819 , 0.177 , 0.57 ,, 49.984 ,, 0 , 4.988 ,
 212524165 ,"08/03/2013 23:50:00",,,,-3.717 , 0 , 247.091 , 244.668 ,, 5.049 , 0 ,, 246.05 ,, 5.14 , 22.983 , 0.177 , 0.57 ,, 50.043 ,, 0 , 4.958 ,
 212524165 ,09/03/2013 ,,, 0 ,-3.717 , 0 , 245.06 , 242.803 ,, 5.049 , 0 ,, 244.483 ,, 5.17 , 24.511 , 0.177 , 0.57 ,, 50.07 ,, 0 , 4.958 , 1.72 
 212524165 ,"09/03/2013 00:10:00",,,,-3.717 , 0 , 245.009 , 243.968 ,, 5.019 , 0 ,, 244.607 ,, 5.14 , 24.961 , 0.177 , 0.58 ,, 50.066 ,, 0 , 4.928 ,
 212524165 ,"09/03/2013 00:20:00",,,,-3.717 , 0 , 245.39 , 242.803 ,, 5.019 , 0 ,, 244.699 ,, 5.109 , 24.994 , 0.177 , 0.57 ,, 49.977 ,, 0 , 4.928 ,
 212524165 ,"09/03/2013 00:30:00",,, 0 ,-3.717 , 0 , 245.4 , 243.823 ,, 5.019 , 0 ,, 244.741 ,, 5.109 , 22.39 , 0.177 , 0.58 ,, 49.992 ,, 0 , 4.928 , 1.72 
 212524165 ,"09/03/2013 00:40:00",,,,-3.757 , 0 , 245.813 , 243.442 ,, 5.019 , 0 ,, 245.204 ,, 5.109 , 21.61 , 0.177 , 0.57 ,, 49.984 ,, 0 , 4.928 ,
 212524165 ,"09/03/2013 00:50:00",,,,-3.757 , 0 , 245.73 , 244.483 ,, 5.019 , 0 ,, 245.318 ,, 5.109 , 21.083 , 0.177 , 0.57 ,, 49.965 ,, 0 , 4.958 ,
 212524165 ,"09/03/2013 01:00:00",,, 0 ,-3.757 , 0 , 245.988 , 243.545 ,, 5.019 , 0 ,, 244.514 ,, 5.109 , 20.995 , 0.177 , 0.58 ,, 50 ,, 0 , 4.928 , 1.72 
 212524165 ,"09/03/2013 01:10:00",,,,-3.757 , 0 , 245.328 , 242.731 ,, 5.019 , 0 ,, 244.906 ,, 5.109 , 20.995 , 0.177 , 0.57 ,, 49.988 ,, 0 , 4.958 ,
 212524165 ,"09/03/2013 01:20:00",,,,-3.757 , 0 , 245.277 , 244.38 ,, 5.019 , 0 ,, 244.988 ,, 5.109 , 21.566 , 0.178 , 0.58 ,, 49.961 ,, 0 , 4.988 ,
 212524165 ,"09/03/2013 01:30:00",,, 0 ,-3.757 , 0 , 246.586 , 244.442 ,, 5.019 , 0 ,, 245.421 ,, 5.109 , 21.995 , 0.178 , 0.57 ,, 50.02 ,, 0 , 4.958 , 1.72 
