"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage Phase B","Voltage PhaseC Maximum","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage Phase C","Voltage PhaseC Minimum","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524174 ,"14/06/2013 02:00:00", 40.781 , 2.087 , 0 , 0 ,-2.205 , 243.421 , 243.772 , 2.67 , 245.081 ,-2.042 , 43.066 , 242.968 , 45.967 , 245.586 , 246.431 ,-0.163 ,-2.246 , 246.008 , 245.318 , 2.604 , 0 , 245.905 , 1.09 
 212524174 ,"14/06/2013 02:10:00", 40.397 , 2.087 , 0 , 0 ,-2.205 , 243.246 , 243.669 , 2.637 , 244.607 ,-2.042 , 42.946 , 242.236 , 45.89 , 245.4 , 246.245 ,-0.163 ,-2.287 , 245.792 , 244.957 , 2.56 , 0 , 245.998 , 1.09 
 212524174 ,"14/06/2013 02:20:00", 40.924 , 2.087 , 0 , 0 ,-2.205 , 243.751 , 244.091 , 2.725 , 244.895 ,-2.042 , 43.253 , 242.762 , 46.198 , 245.874 , 246.359 ,-0.163 ,-2.287 , 246.101 , 245.009 , 2.648 , 0 , 246.132 , 1.09 
 212524174 ,"14/06/2013 02:30:00", 40.88 , 2.087 , 0 , 0 ,-2.205 , 243.926 , 244.359 , 2.747 , 245.112 ,-2.042 , 43.165 , 243.081 , 46.439 , 246.019 , 246.946 ,-0.163 ,-2.287 , 246.472 , 245.699 , 2.659 , 0 , 246.586 , 1.09 
 212524174 ,"14/06/2013 02:40:00", 40.397 , 2.076 , 0 , 0 ,-2.205 , 243.535 , 244.215 , 2.648 , 244.225 ,-2.042 , 42.792 , 242.422 , 45.637 , 245.709 , 246.596 ,-0.163 ,-2.287 , 246.07 , 244.72 , 2.582 , 0 , 246.111 , 1.09 
 212524174 ,"14/06/2013 02:50:00", 38.672 , 2.032 , 0 , 0 ,-2.246 , 243.071 , 243.607 , 2.483 , 244.328 ,-2.042 , 40.858 , 242.123 , 43.462 , 245.277 , 246.245 ,-0.123 ,-2.287 , 245.555 , 244.627 , 2.318 , 0 , 245.802 , 1.1 
 212524174 ,"14/06/2013 03:00:00", 38.265 , 2.043 , 0 , 0 ,-2.246 , 242.483 , 243.906 , 2.472 , 0 ,-2.042 , 40.243 , 0 , 43.33 , 244.73 , 246.462 ,-0.123 ,-2.287 , 245.101 , 0 , 2.351 , 0 , 246.132 , 0.96 
 212524174 ,"14/06/2013 03:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 03:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 03:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 03:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 03:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 04:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 05:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 06:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 07:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 08:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 09:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 10:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 11:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 12:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 13:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 14:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 15:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 16:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 16:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"14/06/2013 16:20:00", 43.275 , 1.274 , 0 , 0.123 ,-0.694 , 243.102 , 243.937 , 1.516 , 244.885 ,-0.613 , 50.328 , 242.298 , 55.602 , 245.689 , 246.482 , 0.041 ,-0.653 , 245.771 , 244.967 , 1.483 , 0.082 , 246.957 , 0.04 
 212524174 ,"14/06/2013 16:30:00", 35.947 , 1.208 , 0 , 0.123 ,-1.144 , 241.577 , 243.061 , 1.45 , 242.916 ,-1.062 , 38.232 , 240.711 , 43.132 , 243.937 , 245.617 , 0 ,-1.144 , 244.143 , 243.535 , 1.384 , 0.082 , 245.246 , 0.55 
 212524174 ,"14/06/2013 16:40:00", 35.453 , 1.165 , 0 , 0.123 ,-1.144 , 242.133 , 242.958 , 1.395 , 243.782 ,-1.062 , 38.21 , 241.443 , 42.924 , 244.535 , 245.606 , 0 ,-1.144 , 244.741 , 243.751 , 1.318 , 0.082 , 245.493 , 0.56 
 212524174 ,"14/06/2013 16:50:00", 35.343 , 1.154 , 0 , 0.123 ,-1.144 , 242.855 , 243.885 , 1.373 , 243.968 ,-1.021 , 38.254 , 241.783 , 42.495 , 245.328 , 246.534 , 0 ,-1.144 , 245.441 , 244.06 , 1.307 , 0.082 , 246.441 , 0.55 
 212524174 ,"14/06/2013 17:00:00", 35.189 , 1.165 , 0 , 0.123 ,-1.144 , 241.566 , 242.339 , 1.373 , 242.422 ,-1.062 , 38.123 , 240.432 , 42.188 , 244.009 , 244.895 , 0 ,-1.144 , 244.153 , 242.721 , 1.263 , 0.082 , 244.772 , 0.56 
 212524174 ,"14/06/2013 17:10:00", 35.563 , 1.187 , 0 , 0.123 ,-1.144 , 242.288 , 243.494 , 1.406 , 243.226 ,-1.021 , 38.21 , 240.69 , 42.297 , 244.988 , 246.194 , 0 ,-1.144 , 245.05 , 243.432 , 1.296 , 0.082 , 245.833 , 0.55 
 212524174 ,"14/06/2013 17:20:00", 35.969 , 1.285 , 0 , 0.123 ,-1.144 , 242.824 , 243.968 , 1.538 , 243.628 ,-1.021 , 38.441 , 241.329 , 43.143 , 245.194 , 246.204 , 0 ,-1.144 , 245.359 , 244.102 , 1.395 , 0.082 , 246.318 , 0.56 
 212524174 ,"14/06/2013 17:30:00", 35.793 , 1.274 , 0 , 0.123 ,-1.144 , 240.505 , 242.7 , 1.516 , 241.298 ,-1.021 , 38.331 , 238.917 , 42.979 , 242.885 , 245.163 , 0 ,-1.144 , 242.958 , 241.267 , 1.406 , 0.082 , 244.792 , 0.56 
 212524174 ,"14/06/2013 17:40:00", 35.782 , 1.23 , 0 , 0.041 ,-2.655 , 237.681 , 239.876 , 1.472 , 239.072 ,-2.491 , 37.299 , 236.475 , 40.551 , 240.257 , 242.185 ,-0.163 ,-2.736 , 240.288 , 238.67 , 1.34 , 0.041 , 242.257 , 1.32 
 212524174 ,"14/06/2013 17:50:00", 35.42 , 1.23 , 0 , 0.041 ,-3.267 , 237.268 , 237.712 , 1.45 , 239.227 ,-3.063 , 37.408 , 236.712 , 40.408 , 239.783 , 240.773 ,-0.245 ,-3.39 , 239.969 , 239.196 , 1.318 , 0 , 240.309 , 1.62 
 212524174 ,"14/06/2013 18:00:00", 35.815 , 1.34 , 0 , 0.041 ,-3.308 , 237.495 , 238.258 , 1.516 , 238.443 ,-3.022 , 37.782 , 236.093 , 41.693 , 240.041 , 241.082 ,-0.286 ,-3.431 , 240.432 , 239.113 , 1.417 , 0 , 240.587 , 1.62 
 212524174 ,"14/06/2013 18:10:00", 35.991 , 1.285 , 0 , 0.041 ,-3.267 , 238.639 , 239.412 , 1.516 , 239.783 ,-3.022 , 37.705 , 237.402 , 41.122 , 241.195 , 242.164 ,-0.286 ,-3.39 , 241.422 , 240.474 , 1.34 , 0 , 242.174 , 1.61 
 212524174 ,"14/06/2013 18:20:00", 36.694 , 1.351 , 0 , 0.041 ,-3.186 , 239.505 , 240.309 , 1.571 , 240.082 ,-2.941 , 38.639 , 237.897 , 42.177 , 242.02 , 243.256 ,-0.286 ,-3.308 , 242.288 , 240.618 , 1.395 , 0 , 242.968 , 1.57 
 212524174 ,"14/06/2013 18:30:00", 36.925 , 1.34 , 0 , 0.041 ,-3.104 , 239.845 , 240.412 , 1.571 , 241.298 ,-2.9 , 38.705 , 239.01 , 42.177 , 242.205 , 243.246 ,-0.245 ,-3.226 , 242.669 , 242.009 , 1.395 , 0 , 242.741 , 1.54 
 212524174 ,"14/06/2013 18:40:00", 36.76 , 1.34 , 0 , 0.041 ,-3.104 , 240.072 , 241.071 , 1.549 , 241.628 ,-2.9 , 38.683 , 239.154 , 42.056 , 242.36 , 243.803 ,-0.245 ,-3.226 , 242.824 , 241.978 , 1.406 , 0 , 243.164 , 1.53 
 212524174 ,"14/06/2013 18:50:00", 36.508 , 1.296 , 0 , 0.041 ,-3.104 , 241.216 , 241.783 , 1.538 , 242.824 ,-2.9 , 39.529 , 240.546 , 42.286 , 243.483 , 244.576 ,-0.286 ,-3.267 , 243.803 , 242.896 , 1.406 , 0.041 , 244.184 , 1.56 
 212524174 ,"14/06/2013 19:00:00", 36.475 , 1.34 , 0 , 0.041 ,-3.145 , 241.607 , 242.226 , 1.604 , 243.854 ,-2.9 , 39.957 , 240.814 , 43.132 , 244.421 , 245.349 ,-0.286 ,-3.349 , 244.679 , 243.586 , 1.461 , 0.041 , 244.906 , 1.56 
 212524174 ,"14/06/2013 19:10:00", 37.343 , 1.472 , 0 , 0.041 ,-3.186 , 241.793 , 242.432 , 1.769 , 242.937 ,-2.941 , 40.957 , 240 , 43.66 , 244.504 , 245.163 ,-0.286 ,-3.349 , 244.638 , 242.968 , 1.593 , 0.041 , 245.05 , 1.58 
 212524174 ,"14/06/2013 19:20:00", 69.785 , 1.615 , 0 , 0.041 ,-1.307 , 243.349 , 244.102 , 1.835 , 242.257 ,-1.103 , 71.796 , 240.144 , 79.684 , 246.07 , 246.565 ,-0.123 ,-1.307 , 245.864 , 242.69 , 1.769 , 0 , 246.812 , 0.62 
 212524174 ,"14/06/2013 19:30:00", 37.452 , 1.945 , 0 , 0.123 ,-0.163 , 244.194 , 245.318 , 2.12 , 246.163 ,-0.082 , 54.437 , 243.576 , 30.004 , 246.771 , 247.802 , 0.082 ,-0.163 , 246.482 , 245.555 , 2.01 , 0.123 , 247.853 , 0.06 
 212524174 ,"14/06/2013 19:40:00", 32.849 , 1.956 , 0 , 0.163 ,-0.082 , 243.885 , 244.452 , 2.131 , 246.194 ,-0.041 , 49.922 , 243.298 , 25.137 , 246.534 , 246.555 , 0.082 ,-0.082 , 246.06 , 245.534 , 2.043 , 0.163 , 246.905 , 0.03 
 212524174 ,"14/06/2013 19:50:00", 32.904 , 1.945 , 0 , 0.163 ,-0.082 , 244.05 , 244.648 , 2.131 , 245.967 ,-0.041 , 50.691 , 243.236 , 24.357 , 246.678 , 247.121 , 0.082 ,-0.082 , 246.493 , 245.256 , 2.065 , 0.163 , 247.276 , 0.02 
 212524174 ,"14/06/2013 20:00:00", 32.849 , 1.978 , 0 , 0.163 ,-0.082 , 244.328 , 244.885 , 2.131 , 245.575 ,-0.041 , 51.647 , 243.463 , 23.269 , 246.823 , 247.255 , 0.082 ,-0.041 , 246.699 , 245.586 , 2.087 , 0.163 , 247.307 , 0.02 
