"SerialNo","ReadingDate","Import Wh Total","Q3 Wh Total","Current Main Maximum","Current Main Minimum","Signal Strength","Voltage Main Maximum","Q1 Wh Total","Voltage Total","System Frequency","Q4 Wh Total","Apparant Power Total (VA)","Voltage Main Minimum","Q2 Wh Total","Export Wh Total"
 212175501 ,"02/02/2013 19:10:00",, 0 , 0.178 , 0.064 , 22.17 , 248.204 , 0 , 245.462 , 49.918 , 0.001 , 0.015 , 242.504 , 0 ,
 212175501 ,"02/02/2013 19:20:00",, 0 , 0.121 , 0.06 , 22.544 , 249.482 , 0 , 245.916 , 49.992 , 0.001 , 0.015 , 241.896 , 0 ,
 212175501 ,"02/02/2013 19:30:00", 0.003 , 0 , 0.083 , 0.06 , 22.994 , 248.266 , 0 , 245.019 , 49.984 , 0.001 , 0.015 , 240.69 , 0 , 0 
 212175501 ,"02/02/2013 19:40:00",, 0 , 0.083 , 0.06 , 23.093 , 248.513 , 0 , 245.74 , 49.977 , 0 , 0.015 , 240.917 , 0 ,
 212175501 ,"02/02/2013 19:50:00",, 0 , 0.083 , 0.06 , 22.994 , 249.873 , 0 , 246.792 , 49.988 , 0.001 , 0.015 , 242.257 , 0 ,
 212175501 ,"02/02/2013 20:00:00", 0.002 , 0 , 0.181 , 0.06 , 18.193 , 248.801 , 0 , 245.957 , 49.992 , 0.001 , 0.015 , 241.844 , 0 , 0 
 212175501 ,"02/02/2013 20:10:00",, 0 , 0.193 , 0.064 , 0 , 250.688 , 0 , 246.555 , 50.031 , 0.001 , 0.015 , 241.535 , 0 ,
 212175501 ,"02/02/2013 20:20:00",, 0 , 0.208 , 0.06 , 0 , 246.977 , 0 , 243.957 , 50.023 , 0 , 0.015 , 240.484 , 0 ,
 212175501 ,"02/02/2013 20:30:00", 0.002 , 0 , 0.189 , 0.06 , 0 , 246.369 , 0 , 243.658 , 50.012 , 0.001 , 0.015 , 240.165 , 0 , 0 
 212175501 ,"02/02/2013 20:40:00",, 0 , 0.212 , 0.06 , 0 , 246.977 , 0 , 243.638 , 49.949 , 0.001 , 0.015 , 240.134 , 0 ,
 212175501 ,"02/02/2013 20:50:00",, 0 , 0.189 , 0.064 , 0 , 247.998 , 0 , 244.73 , 49.996 , 0.001 , 0.015 , 241.484 , 0 ,
 212175501 ,"02/02/2013 21:00:00", 0.002 , 0 , 0.193 , 0.064 , 0 , 248.152 , 0 , 245.215 , 50.008 , 0 , 0.015 , 241.649 , 0 , 0 
 212175501 ,"02/02/2013 21:10:00",, 0 , 0.197 , 0.064 , 0 , 248.832 , 0 , 246.029 , 50.027 , 0.001 , 0.015 , 242.545 , 0 ,
 212175501 ,"02/02/2013 21:20:00",, 0 , 0.189 , 0.064 , 0 , 249.811 , 0 , 246.225 , 50.063 , 0.001 , 0.015 , 242.339 , 0 ,
 212175501 ,"02/02/2013 21:30:00", 0.003 , 0 , 0.189 , 0.064 , 0 , 248.771 , 0 , 246.338 , 50.082 , 0.001 , 0.015 , 243.494 , 0 , 0 
 212175501 ,"02/02/2013 21:40:00",, 0 , 0.193 , 0.064 , 0 , 249.069 , 0 , 246.101 , 49.984 , 0 , 0.015 , 243.133 , 0 ,
 212175501 ,"02/02/2013 21:50:00",, 0 , 0.185 , 0.06 , 0 , 248.74 , 0 , 246.307 , 49.988 , 0.001 , 0.015 , 243.71 , 0 ,
 212175501 ,"02/02/2013 22:00:00", 0.002 , 0 , 0.189 , 0.064 , 0 , 249.904 , 0 , 247.07 , 50.063 , 0.001 , 0.015 , 244.153 , 0 , 0 
 212175501 ,"02/02/2013 22:10:00",, 0 , 0.204 , 0.06 , 0 , 250.605 , 0 , 245.07 , 50.027 , 0.001 , 0.015 , 241.824 , 0 ,
 212175501 ,"02/02/2013 22:20:00",, 0 , 0.2 , 0.06 , 0 , 247.008 , 0 , 243.277 , 49.965 , 0 , 0.015 , 238.588 , 0 ,
 212175501 ,"02/02/2013 22:30:00", 0.002 , 0 , 0.189 , 0.064 , 0 , 246.987 , 0 , 244.37 , 50.012 , 0.001 , 0.015 , 241.504 , 0 , 0 
 212175501 ,"02/02/2013 22:40:00",, 0 , 0.189 , 0.064 , 0 , 246.276 , 0 , 243.432 , 49.957 , 0.001 , 0.015 , 240.041 , 0 ,
 212175501 ,"02/02/2013 22:50:00",, 0 , 0.185 , 0.064 , 0 , 246.544 , 0 , 244.421 , 49.93 , 0.001 , 0.015 , 240.608 , 0 ,
 212175501 ,"02/02/2013 23:00:00", 0.002 , 0 , 0.178 , 0.06 , 0 , 246.431 , 0 , 244.545 , 50.027 , 0 , 0.015 , 241.741 , 0 , 0 
 212175501 ,"02/02/2013 23:10:00",, 0 , 0.151 , 0.06 , 18.809 , 246.833 , 0 , 243.926 , 50.012 , 0.001 , 0.015 , 239.979 , 0 ,
 212175501 ,"02/02/2013 23:20:00",, 0 , 0.079 , 0.064 , 22.994 , 244.607 , 0 , 242.205 , 50.07 , 0.001 , 0.015 , 239.381 , 0 ,
 212175501 ,"02/02/2013 23:30:00", 0.003 , 0 , 0.091 , 0.064 , 22.994 , 245.709 , 0 , 242.617 , 50.023 , 0.001 , 0.015 , 240.123 , 0 , 0 
 212175501 ,"02/02/2013 23:40:00",, 0 , 0.079 , 0.064 , 22.994 , 244.122 , 0 , 241.772 , 50.086 , 0 , 0.015 , 239.134 , 0 ,
 212175501 ,"02/02/2013 23:50:00",, 0 , 0.079 , 0.06 , 22.939 , 244.38 , 0 , 241.948 , 50 , 0.001 , 0.01 , 238.732 , 0 ,
 212175501 ,03/02/2013 , 0.002 , 0 , 0.079 , 0.06 , 22.994 , 246.348 , 0 , 243.504 , 50.039 , 0.001 , 0.015 , 240.113 , 0 , 0 
 212175501 ,"03/02/2013 00:10:00",, 0 , 0.11 , 0.06 , 22.994 , 246.72 , 0 , 244.019 , 50 , 0.001 , 0.015 , 241.597 , 0 ,
 212175501 ,"03/02/2013 00:20:00",, 0 , 0.083 , 0.06 , 22.994 , 246.802 , 0 , 244.638 , 49.938 , 0 , 0.015 , 241.525 , 0 ,
 212175501 ,"03/02/2013 00:30:00", 0.002 , 0 , 0.181 , 0.064 , 22.994 , 248.09 , 0 , 245.689 , 50 , 0.001 , 0.015 , 242.587 , 0 , 0 
 212175501 ,"03/02/2013 00:40:00",, 0 , 0.079 , 0.06 , 22.994 , 248.451 , 0 , 245.977 , 49.996 , 0.001 , 0.015 , 242.607 , 0 ,
 212175501 ,"03/02/2013 00:50:00",, 0 , 0.079 , 0.06 , 22.994 , 248.74 , 0 , 246.555 , 49.93 , 0.001 , 0.015 , 244.297 , 0 ,
 212175501 ,"03/02/2013 01:00:00", 0.002 , 0 , 0.117 , 0.06 , 22.939 , 250.018 , 0 , 247.389 , 50.004 , 0 , 0.015 , 245.441 , 0 , 0 
 212175501 ,"03/02/2013 01:10:00",, 0 , 0.144 , 0.06 , 22.994 , 249.183 , 0 , 247.575 , 49.965 , 0.001 , 0.015 , 245.73 , 0 ,
 212175501 ,"03/02/2013 01:20:00",, 0 , 0.076 , 0.06 , 22.994 , 249.502 , 0 , 247.864 , 49.941 , 0.001 , 0.015 , 245.874 , 0 ,
 212175501 ,"03/02/2013 01:30:00", 0.003 , 0 , 0.076 , 0.06 , 22.994 , 248.812 , 0 , 247.389 , 50.004 , 0.001 , 0.01 , 245.668 , 0 , 0 
 212175501 ,"03/02/2013 01:40:00",, 0 , 0.076 , 0.06 , 22.994 , 248.709 , 0 , 247.75 , 50.027 , 0 , 0.01 , 246.482 , 0 ,
 212175501 ,"03/02/2013 01:50:00",, 0 , 0.072 , 0.057 , 22.994 , 249.379 , 0 , 245.936 , 50.055 , 0.001 , 0.01 , 243.05 , 0 ,
 212175501 ,"03/02/2013 02:00:00", 0.002 , 0 , 0.068 , 0.057 , 22.994 , 245.73 , 0 , 244.483 , 50.066 , 0.001 , 0.01 , 242.906 , 0 , 0 
 212175501 ,"03/02/2013 02:10:00",, 0 , 0.068 , 0.057 , 22.994 , 245.627 , 0 , 244.926 , 49.98 , 0.001 , 0.01 , 244.236 , 0 ,
 212175501 ,"03/02/2013 02:20:00",, 0 , 0.068 , 0.057 , 22.994 , 246.019 , 0 , 245.112 , 49.918 , 0 , 0.01 , 244.421 , 0 ,
 212175501 ,"03/02/2013 02:30:00", 0.002 , 0 , 0.163 , 0.06 , 22.994 , 246.967 , 0 , 246.256 , 50.008 , 0.001 , 0.01 , 245.565 , 0 , 0 
 212175501 ,"03/02/2013 02:40:00",, 0 , 0.068 , 0.057 , 22.994 , 246.812 , 0 , 246.019 , 49.941 , 0.001 , 0.01 , 245.163 , 0 ,
 212175501 ,"03/02/2013 02:50:00",, 0 , 0.072 , 0.06 , 22.994 , 247.359 , 0 , 246.245 , 50.066 , 0.001 , 0.01 , 242.741 , 0 ,
 212175501 ,"03/02/2013 03:00:00", 0.002 , 0 , 0.113 , 0.057 , 22.994 , 244.071 , 0 , 243.205 , 50.078 , 0 , 0.01 , 242.514 , 0 , 0 
 212175501 ,"03/02/2013 03:10:00",, 0 , 0.132 , 0.057 , 22.994 , 244.122 , 0 , 243.349 , 50.02 , 0.001 , 0.01 , 242.587 , 0 ,
 212175501 ,"03/02/2013 03:20:00",, 0 , 0.068 , 0.057 , 22.994 , 244.029 , 0 , 243.349 , 49.984 , 0.001 , 0.01 , 242.669 , 0 ,
 212175501 ,"03/02/2013 03:30:00", 0.003 , 0 , 0.068 , 0.057 , 22.994 , 244.668 , 0 , 244.029 , 49.973 , 0.001 , 0.01 , 243.298 , 0 , 0 
 212175501 ,"03/02/2013 03:40:00",, 0 , 0.068 , 0.057 , 22.994 , 245.606 , 0 , 244.689 , 49.984 , 0 , 0.01 , 243.823 , 0 ,
 212175501 ,"03/02/2013 03:50:00",, 0 , 0.068 , 0.057 , 22.994 , 244.916 , 0 , 243.432 , 50.07 , 0.001 , 0.01 , 242.545 , 0 ,
 212175501 ,"03/02/2013 04:00:00", 0.002 , 0 , 0.117 , 0.057 , 22.994 , 244.122 , 0 , 243.287 , 50.07 , 0.001 , 0.01 , 242.772 , 0 , 0 
 212175501 ,"03/02/2013 04:10:00",, 0 , 0.068 , 0.057 , 22.994 , 243.669 , 0 , 242.762 , 49.996 , 0 , 0.01 , 242.009 , 0 ,
 212175501 ,"03/02/2013 04:20:00",, 0 , 0.068 , 0.06 , 22.994 , 243.741 , 0 , 242.927 , 50.039 , 0.001 , 0.01 , 242.164 , 0 ,
 212175501 ,"03/02/2013 04:30:00", 0.002 , 0 , 0.155 , 0.057 , 22.994 , 243.432 , 0 , 243.019 , 50.047 , 0.001 , 0.01 , 242.587 , 0 , 0 
 212175501 ,"03/02/2013 04:40:00",, 0 , 0.068 , 0.057 , 22.994 , 245.029 , 0 , 243.772 , 50.035 , 0.001 , 0.01 , 242.082 , 0 ,
 212175501 ,"03/02/2013 04:50:00",, 0 , 0.072 , 0.057 , 22.994 , 245.318 , 0 , 244.668 , 50.063 , 0 , 0.01 , 244.153 , 0 ,
 212175501 ,"03/02/2013 05:00:00", 0.002 , 0 , 0.121 , 0.057 , 22.994 , 245.586 , 0 , 245.184 , 50.059 , 0.001 , 0.01 , 244.462 , 0 , 0 
 212175501 ,"03/02/2013 05:10:00",, 0 , 0.144 , 0.057 , 23.093 , 245.524 , 0 , 244.741 , 50.059 , 0.001 , 0.01 , 244.06 , 0 ,
 212175501 ,"03/02/2013 05:20:00",, 0 , 0.068 , 0.057 , 23.038 , 244.699 , 0 , 243.999 , 50.027 , 0.001 , 0.01 , 243.339 , 0 ,
 212175501 ,"03/02/2013 05:30:00", 0.002 , 0 , 0.068 , 0.057 , 23.093 , 244.751 , 0 , 244.102 , 50.066 , 0 , 0.01 , 243.184 , 0 , 0 
 212175501 ,"03/02/2013 05:40:00",, 0 , 0.072 , 0.057 , 23.093 , 244.442 , 0 , 243.72 , 50.031 , 0.001 , 0.01 , 242.803 , 0 ,
 212175501 ,"03/02/2013 05:50:00",, 0 , 0.076 , 0.06 , 22.994 , 244.05 , 0 , 243.236 , 49.965 , 0.001 , 0.01 , 242.298 , 0 ,
 212175501 ,"03/02/2013 06:00:00", 0.003 , 0 , 0.079 , 0.06 , 22.994 , 244.782 , 0 , 243.865 , 49.992 , 0.001 , 0.01 , 242.483 , 0 , 0 
 212175501 ,"03/02/2013 06:10:00",, 0 , 0.076 , 0.06 , 23.093 , 244.205 , 0 , 242.855 , 49.969 , 0 , 0.01 , 241.041 , 0 ,
 212175501 ,"03/02/2013 06:20:00",, 0 , 0.072 , 0.06 , 23.137 , 244.081 , 0 , 242.638 , 49.992 , 0.001 , 0.01 , 240.999 , 0 ,
 212175501 ,"03/02/2013 06:30:00", 0.002 , 0 , 0.193 , 0.06 , 22.994 , 243.813 , 0 , 242.453 , 50.066 , 0.001 , 0.015 , 241.133 , 0 , 0 
 212175501 ,"03/02/2013 06:40:00",, 0 , 0.076 , 0.06 , 22.731 , 243.999 , 0 , 242.411 , 50.031 , 0 , 0.01 , 241.02 , 0 ,
 212175501 ,"03/02/2013 06:50:00",, 0 , 0.14 , 0.06 , 22.511 , 244.699 , 0 , 242.834 , 50.031 , 0.001 , 0.015 , 240.731 , 0 ,
 212175501 ,"03/02/2013 07:00:00", 0.002 , 0 , 0.076 , 0.06 , 22.588 , 244.112 , 0 , 242.329 , 50.043 , 0.001 , 0.01 , 240.34 , 0 , 0 
 212175501 ,"03/02/2013 07:10:00",, 0 , 0.197 , 0.06 , 22.841 , 247.369 , 0 , 244.009 , 49.969 , 0.001 , 0.015 , 239.299 , 0 ,
 212175501 ,"03/02/2013 07:20:00",, 0 , 0.079 , 0.06 , 22.852 , 248.389 , 0 , 246.472 , 49.969 , 0 , 0.015 , 243.751 , 0 ,
 212175501 ,"03/02/2013 07:30:00", 0.002 , 0 , 0.079 , 0.06 , 22.621 , 249.461 , 0 , 247.142 , 49.984 , 0.001 , 0.015 , 244.802 , 0 , 0 
 212175501 ,"03/02/2013 07:40:00",, 0 , 0.079 , 0.06 , 22.687 , 249.698 , 0 , 247.781 , 49.996 , 0.001 , 0.015 , 244.565 , 0 ,
 212175501 ,"03/02/2013 07:50:00",, 0 , 0.17 , 0.064 , 20.039 , 248.472 , 0 , 246.101 , 49.91 , 0.001 , 0.015 , 243.287 , 0 ,
 212175501 ,"03/02/2013 08:00:00", 0.002 , 0 , 0.091 , 0.06 , 22.456 , 247.41 , 0 , 244.967 , 49.914 , 0 , 0.015 , 241.855 , 0 , 0 
 212175501 ,"03/02/2013 08:10:00",, 0 , 0.121 , 0.064 , 22.742 , 246.627 , 0 , 243.689 , 49.922 , 0.001 , 0.015 , 240.618 , 0 ,
 212175501 ,"03/02/2013 08:20:00",, 0 , 0.079 , 0.06 , 22.939 , 244.699 , 0 , 242.092 , 49.922 , 0.001 , 0.015 , 238.402 , 0 ,
 212175501 ,"03/02/2013 08:30:00", 0.003 , 0 , 0.079 , 0.06 , 22.994 , 244.586 , 0 , 242.246 , 49.996 , 0.001 , 0.015 , 239.144 , 0 , 0 
 212175501 ,"03/02/2013 08:40:00",, 0 , 0.079 , 0.06 , 22.939 , 245.06 , 0 , 242.38 , 50.02 , 0 , 0.015 , 239.649 , 0 ,
 212175501 ,"03/02/2013 08:50:00",, 0 , 0.083 , 0.064 , 22.687 , 245.112 , 0 , 242.36 , 50.031 , 0.001 , 0.015 , 239.185 , 0 ,
 212175501 ,"03/02/2013 09:00:00", 0.002 , 0 , 0.079 , 0.064 , 22.731 , 249.018 , 0 , 244.555 , 49.945 , 0.001 , 0.015 , 241.68 , 0 , 0 
 212175501 ,"03/02/2013 09:10:00",, 0 , 0.181 , 0.06 , 22.687 , 248.461 , 0 , 245.905 , 49.945 , 0.001 , 0.015 , 242.556 , 0 ,
 212175501 ,"03/02/2013 09:20:00",, 0 , 0.079 , 0.06 , 22.478 , 247.709 , 0 , 244.741 , 49.938 , 0 , 0.015 , 241.102 , 0 ,
 212175501 ,"03/02/2013 09:30:00", 0.002 , 0 , 0.079 , 0.064 , 22.709 , 247.039 , 0 , 243.617 , 49.961 , 0.001 , 0.015 , 240.453 , 0 , 0 
 212175501 ,"03/02/2013 09:40:00",, 0 , 0.079 , 0.06 , 22.192 , 246.019 , 0 , 243.071 , 49.941 , 0.001 , 0.015 , 239.392 , 0 ,
 212175501 ,"03/02/2013 09:50:00",, 0 , 0.151 , 0.06 , 22.434 , 246.245 , 0 , 243.452 , 49.934 , 0.001 , 0.015 , 240.298 , 0 ,
 212175501 ,"03/02/2013 10:00:00", 0.002 , 0 , 0.079 , 0.06 , 22.379 , 247.121 , 0 , 243.803 , 49.934 , 0 , 0.015 , 239.464 , 0 , 0 
 212175501 ,"03/02/2013 10:10:00",, 0 , 0.079 , 0.06 , 22.17 , 247.668 , 0 , 244.535 , 49.941 , 0.001 , 0.015 , 239.629 , 0 ,
 212175501 ,"03/02/2013 10:20:00",, 0 , 0.079 , 0.06 , 22.401 , 248.369 , 0 , 245.586 , 50.039 , 0.001 , 0.015 , 241.257 , 0 ,
 212175501 ,"03/02/2013 10:30:00", 0.003 , 0 , 0.079 , 0.064 , 22.346 , 246.771 , 0 , 244.256 , 49.953 , 0.001 , 0.015 , 240.845 , 0 , 0 
 212175501 ,"03/02/2013 10:40:00",, 0 , 0.079 , 0.06 , 22.203 , 247.08 , 0 , 243.875 , 49.973 , 0 , 0.015 , 239.67 , 0 ,
 212175501 ,"03/02/2013 10:50:00",, 0 , 0.079 , 0.06 , 22.434 , 246.225 , 0 , 243.298 , 49.957 , 0.001 , 0.015 , 240.731 , 0 ,
 212175501 ,"03/02/2013 11:00:00", 0.002 , 0 , 0.079 , 0.06 , 22.599 , 246.812 , 0 , 242.916 , 49.934 , 0.001 , 0.015 , 238.722 , 0 , 0 
 212175501 ,"03/02/2013 11:10:00",, 0 , 0.185 , 0.06 , 22.247 , 248.647 , 0 , 245.411 , 49.891 , 0.001 , 0.015 , 242.35 , 0 ,
 212175501 ,"03/02/2013 11:20:00",, 0 , 0.083 , 0.064 , 22.445 , 247.884 , 0 , 244.864 , 49.922 , 0 , 0.015 , 240.494 , 0 ,
 212175501 ,"03/02/2013 11:30:00", 0.002 , 0 , 0.083 , 0.06 , 22.533 , 247.194 , 0 , 244.802 , 49.988 , 0.001 , 0.015 , 242.195 , 0 , 0 
 212175501 ,"03/02/2013 11:40:00",, 0 , 0.079 , 0.064 , 21.973 , 247.802 , 0 , 245.411 , 50.016 , 0.001 , 0.015 , 241.875 , 0 ,
 212175501 ,"03/02/2013 11:50:00",, 0 , 0.151 , 0.064 , 22.115 , 247.699 , 0 , 244.71 , 49.945 , 0.001 , 0.015 , 240.371 , 0 ,
 212175501 ,"03/02/2013 12:00:00", 0.002 , 0 , 0.079 , 0.06 , 22.445 , 247.575 , 0 , 244.215 , 49.988 , 0 , 0.015 , 239.525 , 0 , 0 
 212175501 ,"03/02/2013 12:10:00",, 0 , 0.079 , 0.06 , 21.995 , 246.936 , 0 , 244.112 , 49.949 , 0.001 , 0.015 , 240.298 , 0 ,
 212175501 ,"03/02/2013 12:20:00",, 0 , 0.079 , 0.06 , 22.291 , 246.359 , 0 , 242.782 , 49.957 , 0.001 , 0.015 , 240.082 , 0 ,
 212175501 ,"03/02/2013 12:30:00", 0.003 , 0 , 0.083 , 0.06 , 22.094 , 245.792 , 0 , 242.978 , 50.039 , 0.001 , 0.015 , 239.402 , 0 , 0 
 212175501 ,"03/02/2013 12:40:00",, 0 , 0.079 , 0.064 , 22.214 , 245.905 , 0 , 243.164 , 50 , 0 , 0.015 , 238.072 , 0 ,
 212175501 ,"03/02/2013 12:50:00",, 0 , 0.083 , 0.06 , 21.907 , 247.225 , 0 , 243.39 , 50.066 , 0.001 , 0.015 , 238.557 , 0 ,
 212175501 ,"03/02/2013 13:00:00", 0.002 , 0 , 0.083 , 0.06 , 22.489 , 246.101 , 0 , 243.689 , 50.055 , 0.001 , 0.015 , 240.608 , 0 , 0 
 212175501 ,"03/02/2013 13:10:00",, 0 , 0.181 , 0.06 , 22.148 , 246.245 , 0 , 243.123 , 49.977 , 0.001 , 0.015 , 239.886 , 0 ,
 212175501 ,"03/02/2013 13:20:00",, 0 , 0.083 , 0.06 , 22.5 , 246.019 , 0 , 243.298 , 49.98 , 0 , 0.01 , 240.432 , 0 ,
 212175501 ,"03/02/2013 13:30:00", 0.002 , 0 , 0.083 , 0.06 , 22.094 , 246.225 , 0 , 243.473 , 49.992 , 0.001 , 0.015 , 239.618 , 0 , 0 
 212175501 ,"03/02/2013 13:40:00",, 0 , 0.102 , 0.06 , 22.137 , 246.926 , 0 , 244.071 , 50.016 , 0.001 , 0.015 , 240.123 , 0 ,
 212175501 ,"03/02/2013 13:50:00",, 0 , 0.136 , 0.06 , 22.313 , 248.152 , 0 , 244.885 , 49.961 , 0.001 , 0.015 , 240 , 0 ,
 212175501 ,"03/02/2013 14:00:00", 0.002 , 0 , 0.155 , 0.06 , 19.962 , 247.781 , 0 , 244.998 , 49.949 , 0 , 0.015 , 241.68 , 0 , 0 
 212175501 ,"03/02/2013 14:10:00",, 0 , 0.079 , 0.06 , 22.599 , 247.41 , 0 , 244.596 , 49.961 , 0.001 , 0.01 , 240.34 , 0 ,
 212175501 ,"03/02/2013 14:20:00",, 0 , 0.079 , 0.06 , 22.566 , 248.276 , 0 , 245.606 , 50.027 , 0.001 , 0.015 , 241.164 , 0 ,
 212175501 ,"03/02/2013 14:30:00", 0.003 , 0 , 0.083 , 0.06 , 22.939 , 249.183 , 0 , 246.503 , 50.051 , 0.001 , 0.015 , 242.875 , 0 , 0 
 212175501 ,"03/02/2013 14:40:00",, 0 , 0.083 , 0.06 , 22.983 , 249.451 , 0 , 246.658 , 50.012 , 0 , 0.015 , 242.483 , 0 ,
 212175501 ,"03/02/2013 14:50:00",, 0 , 0.083 , 0.06 , 22.994 , 249.842 , 0 , 246.926 , 50.016 , 0.001 , 0.015 , 243.689 , 0 ,
 212175501 ,"03/02/2013 15:00:00", 0.002 , 0 , 0.083 , 0.06 , 23.038 , 250.523 , 0 , 247.369 , 49.977 , 0.001 , 0.015 , 242.69 , 0 , 0 
 212175501 ,"03/02/2013 15:10:00",, 0 , 0.178 , 0.06 , 22.983 , 251.069 , 0 , 246.39 , 50.023 , 0.001 , 0.015 , 240.556 , 0 ,
 212175501 ,"03/02/2013 15:20:00",, 0 , 0.083 , 0.064 , 22.939 , 246.874 , 0 , 244.04 , 49.98 , 0.001 , 0.015 , 240.999 , 0 ,
 212175501 ,"03/02/2013 15:30:00", 0.002 , 0 , 0.079 , 0.06 , 23.093 , 247.307 , 0 , 244.431 , 49.984 , 0 , 0.015 , 240.659 , 0 , 0 
 212175501 ,"03/02/2013 15:40:00",, 0 , 0.087 , 0.06 , 22.939 , 246.225 , 0 , 243.7 , 49.949 , 0.001 , 0.015 , 240.216 , 0 ,
 212175501 ,"03/02/2013 15:50:00",, 0 , 0.083 , 0.064 , 22.939 , 246.637 , 0 , 243.803 , 49.945 , 0.001 , 0.015 , 239.866 , 0 ,
 212175501 ,"03/02/2013 16:00:00", 0.003 , 0 , 0.159 , 0.06 , 22.939 , 246.256 , 0 , 243.762 , 50.031 , 0.001 , 0.015 , 239.113 , 0 , 0 
 212175501 ,"03/02/2013 16:10:00",, 0 , 0.083 , 0.064 , 22.939 , 246.853 , 0 , 244.38 , 50.09 , 0 , 0.015 , 241.659 , 0 ,
 212175501 ,"03/02/2013 16:20:00",, 0 , 0.079 , 0.06 , 22.994 , 246.173 , 0 , 243.308 , 49.996 , 0.001 , 0.015 , 240.989 , 0 ,
 212175501 ,"03/02/2013 16:30:00", 0.002 , 0 , 0.079 , 0.06 , 22.994 , 245.627 , 0 , 243.081 , 50.059 , 0.001 , 0.015 , 240.381 , 0 , 0 
 212175501 ,"03/02/2013 16:40:00",, 0 , 0.079 , 0.064 , 22.95 , 245.957 , 0 , 242.617 , 50.07 , 0.001 , 0.015 , 238.165 , 0 ,
 212175501 ,"03/02/2013 16:50:00",, 0 , 0.087 , 0.06 , 22.983 , 247.822 , 0 , 242.473 , 50.016 , 0 , 0.015 , 236.568 , 0 ,
 212175501 ,"03/02/2013 17:00:00", 0.002 , 0 , 0.079 , 0.06 , 22.885 , 249.657 , 0 , 244.535 , 49.957 , 0.001 , 0.015 , 239.247 , 0 , 0 
 212175501 ,"03/02/2013 17:10:00",, 0 , 0.166 , 0.064 , 23.038 , 249.564 , 0 , 245.411 , 50.063 , 0.001 , 0.015 , 240.525 , 0 ,
 212175501 ,"03/02/2013 17:20:00",, 0 , 0.079 , 0.06 , 22.939 , 246.565 , 0 , 243.226 , 49.977 , 0 , 0.01 , 239.165 , 0 ,
 212175501 ,"03/02/2013 17:30:00", 0.002 , 0 , 0.079 , 0.06 , 22.994 , 246.287 , 0 , 242.978 , 49.961 , 0.001 , 0.01 , 239.392 , 0 , 0 
 212175501 ,"03/02/2013 17:40:00",, 0 , 0.083 , 0.06 , 22.994 , 245.483 , 0 , 243.071 , 50.004 , 0.001 , 0.015 , 239.165 , 0 ,
 212175501 ,"03/02/2013 17:50:00",, 0 , 0.079 , 0.06 , 22.994 , 246.276 , 0 , 243.318 , 50.051 , 0.001 , 0.01 , 240.453 , 0 ,
 212175501 ,"03/02/2013 18:00:00", 0.002 , 0 , 0.159 , 0.06 , 22.939 , 244.895 , 0 , 242.195 , 49.965 , 0 , 0.015 , 238.34 , 0 , 0 
 212175501 ,"03/02/2013 18:10:00",, 0 , 0.079 , 0.06 , 22.994 , 245.225 , 0 , 242.298 , 49.961 , 0.001 , 0.01 , 238 , 0 ,
 212175501 ,"03/02/2013 18:20:00",, 0 , 0.079 , 0.06 , 22.994 , 246.276 , 0 , 242.999 , 50.059 , 0.001 , 0.015 , 239.103 , 0 ,
 212175501 ,"03/02/2013 18:30:00", 0.003 , 0 , 0.079 , 0.06 , 22.939 , 247.111 , 0 , 243.72 , 50.07 , 0.001 , 0.015 , 239.752 , 0 , 0 
 212175501 ,"03/02/2013 18:40:00",, 0 , 0.079 , 0.057 , 22.994 , 245.39 , 0 , 242.989 , 49.969 , 0 , 0.01 , 239.546 , 0 ,
 212175501 ,"03/02/2013 18:50:00",, 0 , 0.121 , 0.06 , 22.994 , 246.74 , 0 , 242.7 , 50.023 , 0.001 , 0.015 , 238.701 , 0 ,
 212175501 ,"03/02/2013 19:00:00", 0.002 , 0 , 0.083 , 0.06 , 23.038 , 247.977 , 0 , 243.174 , 50.027 , 0.001 , 0.015 , 237.011 , 0 , 0 
 212175501 ,"03/02/2013 19:10:00",, 0 , 0.17 , 0.06 , 22.994 , 247.472 , 0 , 244.205 , 49.891 , 0.001 , 0.015 , 241.473 , 0 ,
 212175501 ,"03/02/2013 19:20:00",, 0 , 0.083 , 0.06 , 22.994 , 246.452 , 0 , 243.195 , 49.977 , 0 , 0.01 , 238.701 , 0 ,
 212175501 ,"03/02/2013 19:30:00", 0.002 , 0 , 0.079 , 0.06 , 22.939 , 246.452 , 0 , 243.7 , 50.063 , 0.001 , 0.01 , 240.288 , 0 , 0 
 212175501 ,"03/02/2013 19:40:00",, 0 , 0.083 , 0.06 , 22.939 , 246.235 , 0 , 243.689 , 49.953 , 0.001 , 0.015 , 238.34 , 0 ,
 212175501 ,"03/02/2013 19:50:00",, 0 , 0.079 , 0.06 , 22.994 , 247.132 , 0 , 244.297 , 49.977 , 0.001 , 0.015 , 240.288 , 0 ,
 212175501 ,"03/02/2013 20:00:00", 0.002 , 0 , 0.144 , 0.06 , 20.127 , 247.359 , 0 , 244.823 , 49.957 , 0 , 0.015 , 240.68 , 0 , 0 
 212175501 ,"03/02/2013 20:10:00",, 0 , 0.083 , 0.064 , 22.972 , 250.708 , 0 , 246.709 , 50.07 , 0.001 , 0.015 , 242.154 , 0 ,
