"SerialNo","ReadingDate","Import Wh Total","THD Voltage Main Minimum","Q3 Wh Total","Current Main Maximum","THD Current Main Minimum","Current Main Minimum","Voltage Main Maximum","Signal Strength","Q1 Wh Total","Voltage Total","Active Power Total (Watts)","System Frequency","THD Voltage Main Maximum","Q4 Wh Total","Apparant Power Total (VA)","Reactive Power Total (vars)","Voltage Main Minimum","Q2 Wh Total","THD Current Main Maximum","Export Wh Total"
 212175540 ,"18/02/2013 10:30:00", 0.012 ,, 0 , 0.163 ,, 0.144 , 242.04 , 30.992 , 0 , 239.381 ,, 50.008 ,, 0.004 , 0.031 ,, 236.361 , 0 ,, 0 
 212175540 ,"18/02/2013 10:40:00",,, 0 , 0.813 ,, 0.144 , 241.546 , 30.685 , 0 , 238.608 ,, 50.02 ,, 0.004 , 0.031 ,, 235.001 , 0 ,,
 212175540 ,"18/02/2013 10:50:00",,, 0 , 0.159 ,, 0.144 , 241.875 , 30.938 , 0.001 , 239.763 ,, 50.09 ,, 0.004 , 0.031 ,, 236.64 , 0 ,,
 212175540 ,"18/02/2013 11:00:00", 0.012 ,, 0 , 0.208 ,, 0.144 , 240.402 , 30.992 , 0 , 237.784 ,, 50.078 ,, 0.003 , 0.031 ,, 234.321 , 0 ,, 0 
 212175540 ,"18/02/2013 11:10:00",,, 0 , 0.159 ,, 0.14 , 248.472 , 30.992 , 0.001 , 241.886 ,, 50.004 ,, 0.003 , 0.031 ,, 236.361 , 0 ,,
 212175540 ,"18/02/2013 11:20:00",,, 0 , 0.159 ,, 0.144 , 244.431 , 30.992 , 0 , 241.607 ,, 50 ,, 0.004 , 0.031 ,, 238.433 , 0 ,,
 212175540 ,"18/02/2013 11:30:00", 0.012 ,, 0 , 0.155 ,, 0.144 , 245.287 , 30.992 , 0.001 , 242.721 ,, 50.047 ,, 0.003 , 0.031 ,, 240.288 , 0 ,, 0 
 212175540 ,"18/02/2013 11:40:00",,, 0 , 0.204 ,, 0.144 , 245.081 , 30.992 , 0.001 , 242.319 ,, 50.023 ,, 0.004 , 0.031 ,, 238.227 , 0 ,,
 212175540 ,"18/02/2013 11:50:00",,, 0 , 0.155 ,, 0.144 , 245.905 , 30.992 , 0.001 , 242.751 ,, 50.02 ,, 0.003 , 0.031 ,, 240.226 , 0 ,,
 212175540 ,"18/02/2013 12:00:00", 0.012 ,, 0 , 0.155 ,, 0.14 , 244.452 , 30.992 , 0.002 , 242.885 ,, 49.914 ,, 0.001 , 0.031 ,, 240.216 , 0 ,, 0 
 212175540 ,"18/02/2013 12:10:00",,, 0 , 0.155 ,, 0.144 , 244.638 , 30.992 , 0.002 , 242.731 ,, 49.91 ,, 0.002 , 0.031 ,, 239.247 , 0 ,,
 212175540 ,"18/02/2013 12:20:00",,, 0 , 0.155 ,, 0.144 , 243.628 , 30.992 , 0.002 , 241.71 ,, 49.934 ,, 0.003 , 0.031 ,, 238.629 , 0 ,,
 212175540 ,"18/02/2013 12:30:00", 0.012 ,, 0 , 0.231 ,, 0.136 , 245.112 , 30.992 , 0.001 , 242.865 ,, 50.066 ,, 0.003 , 0.031 ,, 238.361 , 0 ,, 0 
 212175540 ,"18/02/2013 12:40:00",,, 0 , 0.166 ,, 0.14 , 244.978 , 30.992 , 0.001 , 242.36 ,, 49.984 ,, 0.003 , 0.031 ,, 238.34 , 0 ,,
 212175540 ,"18/02/2013 12:50:00",,, 0 , 0.159 ,, 0.14 , 244.906 , 30.992 , 0.001 , 242.731 ,, 49.992 ,, 0.002 , 0.031 ,, 239.515 , 0 ,,
 212175540 ,"18/02/2013 13:00:00", 0.012 ,, 0 , 0.159 ,, 0.14 , 244.957 , 30.992 , 0.001 , 242.679 ,, 50.035 ,, 0.004 , 0.031 ,, 240.185 , 0 ,, 0 
 212175540 ,"18/02/2013 13:10:00",,, 0 , 0.212 ,, 0.14 , 245.895 , 27.312 , 0.002 , 243.256 ,, 49.957 ,, 0.002 , 0.036 ,, 239.608 , 0 ,,
 212175540 ,"18/02/2013 13:20:00",,, 0 , 0.166 ,, 0.144 , 245.988 , 30.992 , 0.001 , 243.483 ,, 49.949 ,, 0.003 , 0.031 ,, 239.278 , 0 ,,
 212175540 ,"18/02/2013 13:30:00", 0.012 ,, 0 , 0.253 ,, 0.14 , 246.616 , 30.992 , 0.001 , 243.988 ,, 49.941 ,, 0.002 , 0.031 ,, 240.907 , 0 ,, 0 
 212175540 ,"18/02/2013 13:40:00",,, 0 , 0.181 ,, 0.14 , 246.421 , 30.992 , 0.002 , 244.019 ,, 49.98 ,, 0.003 , 0.031 ,, 241.144 , 0 ,,
 212175540 ,"18/02/2013 13:50:00",,, 0 , 0.805 ,, 0.14 , 247.06 , 30.992 , 0.002 , 244.73 ,, 49.934 ,, 0.001 , 0.031 ,, 240.587 , 0 ,,
 212175540 ,"18/02/2013 14:00:00", 0.012 ,, 0 , 0.159 ,, 0.14 , 246.493 , 30.992 , 0.003 , 244.081 ,, 49.996 ,, 0.001 , 0.031 ,, 240.752 , 0 ,, 0 
 212175540 ,"18/02/2013 14:10:00",,, 0 , 0.159 ,, 0.14 , 246.369 , 30.992 , 0.002 , 243.679 ,, 49.949 ,, 0.003 , 0.031 ,, 240.402 , 0 ,,
 212175540 ,"18/02/2013 14:20:00",,, 0 , 0.359 ,, 0.14 , 246.029 , 30.992 , 0.002 , 244.205 ,, 49.949 ,, 0.002 , 0.031 ,, 241.948 , 0 ,,
 212175540 ,"18/02/2013 14:30:00", 0.012 ,, 0 , 0.389 ,, 0.14 , 247.472 , 30.992 , 0.002 , 244.648 ,, 49.922 ,, 0.002 , 0.031 ,, 241.113 , 0 ,, 0 
 212175540 ,"18/02/2013 14:40:00",,, 0 , 0.661 ,, 0.14 , 247.74 , 30.992 , 0.003 , 245.575 ,, 49.949 ,, 0 , 0.031 ,, 242.071 , 0 ,,
 212175540 ,"18/02/2013 14:50:00",,, 0 , 0.151 ,, 0.136 , 247.276 , 30.992 , 0.003 , 245.204 ,, 49.953 ,, 0.001 , 0.031 ,, 240.927 , 0 ,,
 212175540 ,"18/02/2013 15:00:00", 0.012 ,, 0 , 0.159 ,, 0.144 , 245.813 , 30.992 , 0.003 , 242.576 ,, 49.949 ,, 0.001 , 0.031 ,, 238.773 , 0 ,, 0 
 212175540 ,"18/02/2013 15:10:00",,, 0 , 0.185 ,, 0.136 , 245.514 , 30.992 , 0.003 , 243.494 ,, 49.98 ,, 0.002 , 0.031 ,, 225.241 , 0 ,,
 212175540 ,"18/02/2013 15:20:00",,, 0 , 0.268 ,, 0.14 , 246.225 , 30.992 , 0.002 , 243.37 ,, 50.016 ,, 0.001 , 0.031 ,, 240.206 , 0 ,,
 212175540 ,"18/02/2013 15:30:00", 0.012 ,, 0 , 0.155 ,, 0.14 , 245.575 , 30.992 , 0.004 , 244.267 ,, 49.969 ,, 0.001 , 0.031 ,, 240.948 , 0 ,, 0 
 212175540 ,"18/02/2013 15:40:00",,, 0 , 0.208 ,, 0.14 , 245.967 , 30.992 , 0.003 , 243.669 ,, 49.988 ,, 0.001 , 0.031 ,, 240.649 , 0 ,,
 212175540 ,"18/02/2013 15:50:00",,, 0 , 0.155 ,, 0.14 , 245.246 , 30.992 , 0.003 , 243.308 ,, 49.945 ,, 0.001 , 0.031 ,, 240.185 , 0 ,,
 212175540 ,"18/02/2013 16:00:00", 0.012 ,, 0 , 0.155 ,, 0.14 , 245.751 , 30.992 , 0.003 , 243.937 ,, 49.961 ,, 0.001 , 0.031 ,, 242.102 , 0 ,, 0 
 212175540 ,"18/02/2013 16:10:00",,, 0 , 0.208 ,, 0.14 , 246.307 , 30.992 , 0.004 , 244.359 ,, 49.949 ,, 0 , 0.031 ,, 240.494 , 0 ,,
 212175540 ,"18/02/2013 16:20:00",,, 0 , 0.2 ,, 0.14 , 247.142 , 30.992 , 0.003 , 242.813 ,, 49.938 ,, 0.001 , 0.031 ,, 238.33 , 0 ,,
 212175540 ,"18/02/2013 16:30:00", 0.012 ,, 0 , 0.155 ,, 0.128 , 244.555 , 30.992 , 0.003 , 241.927 ,, 49.965 ,, 0.001 , 0.031 ,, 238.691 , 0 ,, 0 
 212175540 ,"18/02/2013 16:40:00",,, 0 , 0.31 ,, 0.128 , 243.71 , 30.992 , 0.003 , 241.247 ,, 50.023 ,, 0 , 0.031 ,, 238.691 , 0 ,,
 212175540 ,"18/02/2013 16:50:00",,, 0 , 0.627 ,, 0.121 , 243.05 , 30.992 , 0.004 , 240.804 ,, 50.059 ,, 0 , 0.026 ,, 238.155 , 0 ,,
 212175540 ,"18/02/2013 17:00:00", 0.011 ,, 0 , 0.14 ,, 0.128 , 244.184 , 30.992 , 0.003 , 241.783 ,, 50.02 ,, 0.001 , 0.031 ,, 238.608 , 0 ,, 0 
 212175540 ,"18/02/2013 17:10:00",,, 0 , 0.14 ,, 0.128 , 244.184 , 30.992 , 0.004 , 242.216 ,, 50.063 ,, 0 , 0.031 ,, 238.948 , 0 ,,
 212175540 ,"18/02/2013 17:20:00",,, 0 , 0.147 ,, 0.128 , 242.143 , 30.992 , 0.003 , 240.206 ,, 50.039 ,, 0 , 0.031 ,, 235.929 , 0 ,,
 212175540 ,"18/02/2013 17:30:00", 0.011 ,, 0 , 0.155 ,, 0.128 , 243.566 , 30.992 , 0.003 , 239.67 ,, 50.047 ,, 0 , 0.031 ,, 236.939 , 0 ,, 0 
 212175540 ,"18/02/2013 17:40:00",,, 0 , 0.246 ,, 0.128 , 245.163 , 30.992 , 0.004 , 239.608 ,, 50.004 ,, 0.001 , 0.031 ,, 234.475 , 0 ,,
 212175540 ,"18/02/2013 17:50:00",,, 0 , 0.378 ,, 0.132 , 240.134 , 30.992 , 0.002 , 237.701 ,, 49.902 ,, 0.001 , 0.031 ,, 234.846 , 0 ,,
 212175540 ,"18/02/2013 18:00:00", 0.011 ,, 0 , 0.155 ,, 0.132 , 242.246 , 30.992 , 0.003 , 238.876 ,, 50.012 ,, 0.001 , 0.031 ,, 234.496 , 0 ,, 0 
 212175540 ,"18/02/2013 18:10:00",,, 0 , 0.151 ,, 0.132 , 240.999 , 30.992 , 0.003 , 238.093 ,, 50.059 ,, 0.001 , 0.031 ,, 234.455 , 0 ,,
 212175540 ,"18/02/2013 18:20:00",,, 0 , 0.661 ,, 0.132 , 243.483 , 30.992 , 0.003 , 239.783 ,, 50.008 ,, 0 , 0.031 ,, 234.547 , 0 ,,
 212175540 ,"18/02/2013 18:30:00", 0.011 ,, 0 , 0.147 ,, 0.132 , 243.607 , 30.992 , 0.004 , 240.628 ,, 49.984 ,, 0 , 0.031 ,, 237.33 , 0 ,, 0 
 212175540 ,"18/02/2013 18:40:00",,, 0 , 0.155 ,, 0.132 , 244.72 , 30.992 , 0.003 , 241.762 ,, 49.969 ,, 0 , 0.031 ,, 239.196 , 0 ,,
 212175540 ,"18/02/2013 18:50:00",,, 0 , 0.801 ,, 0.128 , 244.318 , 30.992 , 0.004 , 241.205 ,, 49.941 ,, 0 , 0.026 ,, 238.113 , 0 ,,
 212175540 ,"18/02/2013 19:00:00", 0.011 ,, 0 , 0.144 ,, 0.128 , 244.596 , 30.992 , 0.004 , 241.659 ,, 49.984 ,, 0 , 0.031 ,, 238.103 , 0 ,, 0 
 212175540 ,"18/02/2013 19:10:00",,, 0 , 0.219 ,, 0.132 , 244.38 , 27.312 , 0.003 , 242.772 ,, 50.008 ,, 0 , 0.031 ,, 240.329 , 0 ,,
 212175540 ,"18/02/2013 19:20:00",,, 0 , 0.144 ,, 0.132 , 246.111 , 30.992 , 0.004 , 243.617 ,, 49.977 ,, 0 , 0.031 ,, 239.556 , 0 ,,
 212175540 ,"18/02/2013 19:30:00", 0.012 ,, 0 , 0.147 ,, 0.132 , 245.441 , 30.992 , 0.004 , 242.092 ,, 50 ,, 0 , 0.031 ,, 239.556 , 0 ,, 0 
 212175540 ,"18/02/2013 19:40:00",,, 0 , 0.427 ,, 0.132 , 244.308 , 30.992 , 0.003 , 241.236 ,, 49.98 ,, 0 , 0.031 ,, 236.021 , 0 ,,
 212175540 ,"18/02/2013 19:50:00",,, 0 , 0.249 ,, 0.132 , 244.04 , 30.992 , 0.004 , 241.978 ,, 49.957 ,, 0 , 0.031 ,, 238.546 , 0 ,,
 212175540 ,"18/02/2013 20:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 245.843 , 30.992 , 0.004 , 243.133 ,, 49.973 ,, 0 , 0.031 ,, 238.412 , 0 ,, 0 
 212175540 ,"18/02/2013 20:10:00",,, 0 , 0.144 ,, 0.132 , 246.039 , 30.992 , 0.003 , 243.504 ,, 49.926 ,, 0 , 0.031 ,, 239.464 , 0 ,,
 212175540 ,"18/02/2013 20:20:00",,, 0 , 0.144 ,, 0.128 , 247.668 , 30.992 , 0.004 , 245.575 ,, 49.957 ,, 0 , 0.031 ,, 242.834 , 0 ,,
 212175540 ,"18/02/2013 20:30:00", 0.011 ,, 0 , 0.325 ,, 0.128 , 244.833 , 30.992 , 0.004 , 241.041 ,, 50 ,, 0 , 0.031 ,, 237.279 , 0 ,, 0 
 212175540 ,"18/02/2013 20:40:00",,, 0 , 0.208 ,, 0.132 , 243.514 , 30.992 , 0.003 , 242.185 ,, 49.977 ,, 0 , 0.031 ,, 239.041 , 0 ,,
 212175540 ,"18/02/2013 20:50:00",,, 0 , 0.147 ,, 0.128 , 242.989 , 30.992 , 0.004 , 240.804 ,, 49.938 ,, 0 , 0.031 ,, 238 , 0 ,,
 212175540 ,"18/02/2013 21:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 243.854 , 30.992 , 0.004 , 241.463 ,, 49.934 ,, 0 , 0.031 ,, 239.041 , 0 ,, 0 
 212175540 ,"18/02/2013 21:10:00",,, 0 , 0.144 ,, 0.128 , 245.668 , 30.992 , 0.004 , 243.153 ,, 50.012 ,, 0 , 0.031 ,, 240.226 , 0 ,,
 212175540 ,"18/02/2013 21:20:00",,, 0 , 0.144 ,, 0.132 , 246.245 , 30.992 , 0.003 , 244.174 ,, 50.02 ,, 0 , 0.031 ,, 242.545 , 0 ,,
 212175540 ,"18/02/2013 21:30:00", 0.011 ,, 0 , 0.147 ,, 0.128 , 246.276 , 30.992 , 0.004 , 243.762 ,, 49.953 ,, 0 , 0.031 ,, 241.515 , 0 ,, 0 
 212175540 ,"18/02/2013 21:40:00",,, 0 , 0.144 ,, 0.132 , 246.462 , 30.992 , 0.004 , 243.978 ,, 49.953 ,, 0 , 0.031 ,, 241.071 , 0 ,,
 212175540 ,"18/02/2013 21:50:00",,, 0 , 0.144 ,, 0.132 , 245.421 , 30.992 , 0.003 , 244.06 ,, 49.934 ,, 0 , 0.031 ,, 241.71 , 0 ,,
 212175540 ,"18/02/2013 22:00:00", 0.011 ,, 0 , 0.14 ,, 0.132 , 246.555 , 30.992 , 0.004 , 244.699 ,, 50.059 ,, 0 , 0.031 ,, 241.391 , 0 ,, 0 
 212175540 ,"18/02/2013 22:10:00",,, 0 , 0.193 ,, 0.132 , 246.091 , 30.992 , 0.004 , 243.72 ,, 49.965 ,, 0 , 0.031 ,, 240.556 , 0 ,,
 212175540 ,"18/02/2013 22:20:00",,, 0 , 0.147 ,, 0.132 , 247.585 , 30.992 , 0.004 , 244.782 ,, 49.988 ,, 0 , 0.031 ,, 241.432 , 0 ,,
 212175540 ,"18/02/2013 22:30:00", 0.011 ,, 0 , 0.144 ,, 0.128 , 246.926 , 30.992 , 0.003 , 245.38 ,, 50.027 ,, 0 , 0.031 ,, 243.318 , 0 ,, 0 
 212175540 ,"18/02/2013 22:40:00",,, 0 , 0.197 ,, 0.132 , 247.791 , 26.532 , 0.004 , 245.637 ,, 49.938 ,, 0.001 , 0.031 ,, 242.7 , 0 ,,
 212175540 ,"18/02/2013 22:50:00",,, 0 , 0.144 ,, 0.132 , 248.719 , 30.992 , 0.004 , 246.586 ,, 49.98 ,, 0 , 0.031 ,, 243.061 , 0 ,,
 212175540 ,"18/02/2013 23:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 249.399 , 30.992 , 0.003 , 245.204 ,, 50.051 ,, 0 , 0.031 ,, 241.164 , 0 ,, 0 
 212175540 ,"18/02/2013 23:10:00",,, 0 , 0.147 ,, 0.132 , 246.946 , 30.992 , 0.004 , 244.576 ,, 49.98 ,, 0 , 0.031 ,, 241.37 , 0 ,,
 212175540 ,"18/02/2013 23:20:00",,, 0 , 0.144 ,, 0.132 , 245.38 , 30.992 , 0.004 , 243.72 ,, 50.027 ,, 0 , 0.031 ,, 242.102 , 0 ,,
 212175540 ,"18/02/2013 23:30:00", 0.012 ,, 0 , 0.147 ,, 0.132 , 245.483 , 30.992 , 0.004 , 243.566 ,, 49.961 ,, 0 , 0.031 ,, 241.144 , 0 ,, 0 
 212175540 ,"18/02/2013 23:40:00",,, 0 , 0.147 ,, 0.132 , 245.709 , 30.992 , 0.003 , 243.803 ,, 50 ,, 0 , 0.031 ,, 240.948 , 0 ,,
 212175540 ,"18/02/2013 23:50:00",,, 0 , 0.147 ,, 0.132 , 245.782 , 30.992 , 0.004 , 243.349 ,, 50.012 ,, 0 , 0.031 ,, 241.515 , 0 ,,
 212175540 ,19/02/2013 , 0.011 ,, 0 , 0.144 ,, 0.132 , 247.286 , 30.992 , 0.004 , 244.761 ,, 50.031 ,, 0 , 0.031 ,, 241.216 , 0 ,, 0 
 212175540 ,"19/02/2013 00:10:00",,, 0 , 0.204 ,, 0.132 , 246.936 , 30.992 , 0.003 , 245.462 ,, 50 ,, 0 , 0.031 ,, 243.586 , 0 ,,
 212175540 ,"19/02/2013 00:20:00",,, 0 , 0.144 ,, 0.132 , 248.626 , 30.992 , 0.004 , 246.276 ,, 49.977 ,, 0 , 0.031 ,, 244.102 , 0 ,,
 212175540 ,"19/02/2013 00:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 248.812 , 30.992 , 0.004 , 247.626 ,, 50.016 ,, 0 , 0.031 ,, 245.112 , 0 ,, 0 
 212175540 ,"19/02/2013 00:40:00",,, 0 , 0.144 ,, 0.132 , 248.791 , 30.992 , 0.004 , 246.472 ,, 49.922 ,, 0 , 0.031 ,, 244.689 , 0 ,,
 212175540 ,"19/02/2013 00:50:00",,, 0 , 0.144 ,, 0.132 , 248.492 , 30.992 , 0.003 , 245.988 ,, 49.91 ,, 0 , 0.031 ,, 243.617 , 0 ,,
 212175540 ,"19/02/2013 01:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 248.513 , 30.992 , 0.004 , 246.75 ,, 49.945 ,, 0 , 0.031 ,, 243.308 , 0 ,, 0 
 212175540 ,"19/02/2013 01:10:00",,, 0 , 0.159 ,, 0.132 , 248.884 , 30.992 , 0.004 , 247.338 ,, 49.906 ,, 0 , 0.031 ,, 245.153 , 0 ,,
 212175540 ,"19/02/2013 01:20:00",,, 0 , 0.144 ,, 0.132 , 249.698 , 30.992 , 0.004 , 248.296 ,, 49.984 ,, 0 , 0.031 ,, 245.843 , 0 ,,
 212175540 ,"19/02/2013 01:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 250.657 , 30.992 , 0.003 , 248.832 ,, 50.031 ,, 0 , 0.031 ,, 247.018 , 0 ,, 0 
 212175540 ,"19/02/2013 01:40:00",,, 0 , 0.215 ,, 0.132 , 250.667 , 30.992 , 0.004 , 249.276 ,, 49.996 ,, 0 , 0.031 ,, 246.957 , 0 ,,
 212175540 ,"19/02/2013 01:50:00",,, 0 , 0.144 ,, 0.132 , 249.44 , 30.992 , 0.004 , 246.544 ,, 50.027 ,, 0 , 0.031 ,, 244.524 , 0 ,,
 212175540 ,"19/02/2013 02:00:00", 0.012 ,, 0 , 0.144 ,, 0.132 , 247.163 , 30.992 , 0.004 , 245.74 ,, 50.063 ,, 0 , 0.031 ,, 243.442 , 0 ,, 0 
 212175540 ,"19/02/2013 02:10:00",,, 0 , 0.144 ,, 0.132 , 247.894 , 30.992 , 0.003 , 246.699 ,, 50.09 ,, 0 , 0.031 ,, 244.823 , 0 ,,
 212175540 ,"19/02/2013 02:20:00",,, 0 , 0.144 ,, 0.132 , 247.544 , 30.992 , 0.004 , 246.163 ,, 50.039 ,, 0 , 0.031 ,, 243.514 , 0 ,,
 212175540 ,"19/02/2013 02:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 247.194 , 30.992 , 0.004 , 245.926 ,, 50 ,, 0 , 0.031 ,, 243.875 , 0 ,, 0 
 212175540 ,"19/02/2013 02:40:00",,, 0 , 0.144 ,, 0.132 , 246.441 , 30.992 , 0.004 , 245.184 ,, 49.93 ,, 0 , 0.031 ,, 243.195 , 0 ,,
 212175540 ,"19/02/2013 02:50:00",,, 0 , 0.144 ,, 0.132 , 247.338 , 30.992 , 0.003 , 245.874 ,, 49.992 ,, 0 , 0.031 ,, 243.545 , 0 ,,
 212175540 ,"19/02/2013 03:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 247.565 , 30.992 , 0.004 , 246.276 ,, 50.043 ,, 0 , 0.031 ,, 244.442 , 0 ,, 0 
 212175540 ,"19/02/2013 03:10:00",,, 0 , 0.212 ,, 0.132 , 248.039 , 30.992 , 0.004 , 246.41 ,, 50.008 ,, 0 , 0.031 ,, 244.37 , 0 ,,
 212175540 ,"19/02/2013 03:20:00",,, 0 , 0.144 ,, 0.132 , 249.564 , 30.992 , 0.004 , 247.42 ,, 50.02 ,, 0 , 0.031 ,, 244.297 , 0 ,,
 212175540 ,"19/02/2013 03:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 249.698 , 30.992 , 0.003 , 248.472 ,, 50 ,, 0 , 0.031 ,, 247.173 , 0 ,, 0 
 212175540 ,"19/02/2013 03:40:00",,, 0 , 0.144 ,, 0.132 , 249.214 , 30.992 , 0.004 , 247.678 ,, 49.973 ,, 0 , 0.031 ,, 245.72 , 0 ,,
 212175540 ,"19/02/2013 03:50:00",,, 0 , 0.144 ,, 0.132 , 248.358 , 30.992 , 0.004 , 246.936 ,, 49.957 ,, 0 , 0.031 ,, 245.184 , 0 ,,
 212175540 ,"19/02/2013 04:00:00", 0.012 ,, 0 , 0.144 ,, 0.132 , 249.554 , 30.992 , 0.004 , 248.049 ,, 49.988 ,, 0 , 0.031 ,, 246.266 , 0 ,, 0 
 212175540 ,"19/02/2013 04:10:00",,, 0 , 0.144 ,, 0.132 , 248.389 , 30.992 , 0.003 , 247.008 ,, 49.906 ,, 0 , 0.031 ,, 245.441 , 0 ,,
 212175540 ,"19/02/2013 04:20:00",,, 0 , 0.144 ,, 0.132 , 248.956 , 30.992 , 0.004 , 247.699 ,, 49.926 ,, 0 , 0.031 ,, 246.245 , 0 ,,
 212175540 ,"19/02/2013 04:30:00", 0.011 ,, 0 , 0.144 ,, 0.128 , 249.286 , 30.992 , 0.004 , 247.647 ,, 49.996 ,, 0 , 0.031 ,, 245.112 , 0 ,, 0 
 212175540 ,"19/02/2013 04:40:00",,, 0 , 0.197 ,, 0.132 , 249.276 , 30.992 , 0.004 , 248.286 ,, 49.977 ,, 0 , 0.031 ,, 246.689 , 0 ,,
 212175540 ,"19/02/2013 04:50:00",,, 0 , 0.144 ,, 0.132 , 249.657 , 30.992 , 0.003 , 248.142 ,, 50.012 ,, 0 , 0.031 ,, 245.802 , 0 ,,
 212175540 ,"19/02/2013 05:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 248.637 , 30.992 , 0.004 , 247.132 ,, 50.008 ,, 0 , 0.031 ,, 245.308 , 0 ,, 0 
 212175540 ,"19/02/2013 05:10:00",,, 0 , 0.144 ,, 0.132 , 247.431 , 30.992 , 0.004 , 245.524 ,, 49.91 ,, 0 , 0.031 ,, 243.308 , 0 ,,
 212175540 ,"19/02/2013 05:20:00",,, 0 , 0.144 ,, 0.132 , 247.864 , 30.992 , 0.004 , 246.348 ,, 49.941 ,, 0 , 0.031 ,, 244.586 , 0 ,,
 212175540 ,"19/02/2013 05:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 248.204 , 30.992 , 0.003 , 246.606 ,, 49.977 ,, 0 , 0.031 ,, 243.504 , 0 ,, 0 
 212175540 ,"19/02/2013 05:40:00",,, 0 , 0.144 ,, 0.132 , 247.41 , 30.992 , 0.004 , 246.256 ,, 49.941 ,, 0 , 0.031 ,, 244.524 , 0 ,,
 212175540 ,"19/02/2013 05:50:00",,, 0 , 0.144 ,, 0.132 , 247.008 , 30.992 , 0.004 , 245.606 ,, 49.949 ,, 0 , 0.031 ,, 243.854 , 0 ,,
 212175540 ,"19/02/2013 06:00:00", 0.012 ,, 0 , 0.144 ,, 0.132 , 246.689 , 30.992 , 0.004 , 245.349 ,, 49.965 ,, 0 , 0.031 ,, 243.751 , 0 ,, 0 
 212175540 ,"19/02/2013 06:10:00",,, 0 , 0.2 ,, 0.132 , 247.606 , 30.992 , 0.003 , 246.39 ,, 49.875 ,, 0 , 0.031 ,, 244.699 , 0 ,,
 212175540 ,"19/02/2013 06:20:00",,, 0 , 0.144 ,, 0.132 , 247.359 , 30.992 , 0.004 , 245.668 ,, 49.902 ,, 0 , 0.031 ,, 243.37 , 0 ,,
 212175540 ,"19/02/2013 06:30:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 246.843 , 30.992 , 0.004 , 245.112 ,, 50.004 ,, 0 , 0.031 ,, 242.782 , 0 ,, 0 
 212175540 ,"19/02/2013 06:40:00",,, 0 , 0.144 ,, 0.132 , 247.328 , 30.992 , 0.004 , 245.122 ,, 49.957 ,, 0 , 0.031 ,, 242.576 , 0 ,,
 212175540 ,"19/02/2013 06:50:00",,, 0 , 0.144 ,, 0.132 , 245.947 , 30.992 , 0.003 , 243.988 ,, 49.949 ,, 0 , 0.031 ,, 241.515 , 0 ,,
 212175540 ,"19/02/2013 07:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 247.616 , 30.992 , 0.004 , 245.06 ,, 49.91 ,, 0 , 0.031 ,, 242.473 , 0 ,, 0 
 212175540 ,"19/02/2013 07:10:00",,, 0 , 0.208 ,, 0.132 , 246.214 , 27.312 , 0.004 , 243.545 ,, 49.949 ,, 0 , 0.031 ,, 240.484 , 0 ,,
 212175540 ,"19/02/2013 07:20:00",,, 0 , 0.144 ,, 0.128 , 246.245 , 30.992 , 0.003 , 243.813 ,, 49.992 ,, 0 , 0.031 ,, 241.401 , 0 ,,
 212175540 ,"19/02/2013 07:30:00", 0.011 ,, 0 , 0.151 ,, 0.125 , 246.359 , 30.992 , 0.004 , 244.256 ,, 49.926 ,, 0 , 0.031 ,, 240.628 , 0 ,, 0 
 212175540 ,"19/02/2013 07:40:00",,, 0 , 0.144 ,, 0.132 , 244.72 , 30.992 , 0.004 , 242.896 ,, 49.922 ,, 0 , 0.031 ,, 240.288 , 0 ,,
 212175540 ,"19/02/2013 07:50:00",,, 0 , 0.144 ,, 0.132 , 243.05 , 30.992 , 0.004 , 239.876 ,, 49.91 ,, 0 , 0.031 ,, 236.815 , 0 ,,
 212175540 ,"19/02/2013 08:00:00", 0.011 ,, 0 , 0.144 ,, 0.132 , 243.071 , 30.992 , 0.003 , 239.814 ,, 49.926 ,, 0 , 0.031 ,, 236.083 , 0 ,, 0 
 212175540 ,"19/02/2013 08:10:00",,, 0 , 0.144 ,, 0.132 , 242.947 , 30.992 , 0.004 , 240.711 ,, 50.031 ,, 0 , 0.031 ,, 237.608 , 0 ,,
 212175540 ,"19/02/2013 08:20:00",,, 0 , 0.14 ,, 0.128 , 244.359 , 30.992 , 0.004 , 243.03 ,, 49.938 ,, 0 , 0.031 ,, 240.175 , 0 ,,
 212175540 ,"19/02/2013 08:30:00", 0.011 ,, 0 , 0.166 ,, 0.128 , 242.958 , 30.992 , 0.003 , 240.876 ,, 49.895 ,, 0 , 0.031 ,, 237.557 , 0 ,, 0 
